unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783907502,50000,18024000,2894000000,0
1783907503,52000,36023000,2898000000,12
1783907504,59000,54027000,2899000000,32
1783907505,72000,112077000,2900000000,75
1783907506,74000,135099000,2900000000,91
1783907507,76000,141099000,2900000000,95
1783907508,76000,140095000,2900000000,97
1783907509,74000,140089000,2900000000,97
1783907510,77000,140092000,2900000000,97
1783907511,75000,141016000,2900000000,97
1783907512,77000,145095000,2900000000,98
1783907513,78000,149059000,2900000000,99
1783907514,78000,150060000,2900000000,100
1783907515,73000,140039000,2900000000,99
1783907516,74000,131060000,2900000000,98
1783907517,73000,128061000,2900000000,98
1783907518,74000,127046000,2900000000,98
1783907519,74000,127034000,2900000000,98
1783907520,74000,127024000,2900000000,98
1783907521,74000,127076000,2900000000,98
1783907522,74000,127044000,2900000000,98
1783907524,81000,141089000,2900000000,98
1783907525,81000,149058000,2900000000,99
1783907526,81000,151074000,2900000000,100
1783907527,81000,153016000,2900000000,100
1783907528,78000,142046000,2900000000,99
1783907529,78000,135008000,2900000000,98
1783907530,76000,132056000,2900000000,99
1783907531,76000,131047000,2900000000,99
1783907532,76000,131073000,2900000000,99
1783907533,77000,131025000,2900000000,98
1783907534,78000,131002000,2900000000,98
1783907535,78000,131044000,2900000000,98
1783907536,82000,131037000,2900000000,97
1783907537,83000,146046000,2900000000,99
1783907538,84000,152022000,2900000000,99
1783907539,84000,154025000,2900000000,100
1783907540,84000,155023000,2900000000,100
1783907541,85000,155093000,2900000000,100
1783907542,80000,148057000,2900000000,99
1783907543,81000,141071000,2900000000,99
1783907544,80000,138096000,2900000000,98
1783907545,81000,138022000,2900000000,98
1783907546,80000,137067000,2900000000,98
1783907547,81000,137032000,2900000000,98
1783907548,80000,137080000,2900000000,99
1783907549,81000,137090000,2900000000,99
1783907550,81000,138002000,2900000000,99
1783907551,81000,138018000,2900000000,98
