unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783907085,49000,28030000,2595000000,0
1783907086,50000,39086000,2788000000,12
1783907087,60000,54049000,2859000000,33
1783907088,70000,112049000,2885000000,76
1783907089,73000,135059000,2895000000,91
1783907090,75000,141046000,2898000000,95
1783907091,72000,140009000,2899000000,97
1783907092,74000,140023000,2900000000,97
1783907093,75000,140014000,2900000000,97
1783907094,75000,140052000,2900000000,97
1783907095,77000,145041000,2900000000,98
1783907096,78000,148085000,2900000000,99
1783907097,79000,149086000,2900000000,100
1783907098,73000,139057000,2900000000,99
1783907099,74000,130086000,2900000000,99
1783907100,73000,127079000,2900000000,98
1783907101,73000,126048000,2900000000,98
1783907102,73000,126034000,2900000000,98
1783907103,72000,125095000,2900000000,98
1783907104,74000,126049000,2900000000,98
1783907105,74000,126064000,2900000000,98
1783907106,79000,141042000,2900000000,98
1783907107,80000,148099000,2900000000,99
1783907108,80000,151025000,2900000000,100
1783907109,81000,152030000,2900000000,100
1783907110,75000,141037000,2900000000,99
1783907111,76000,134046000,2900000000,99
1783907113,75000,131081000,2900000000,99
1783907114,76000,130090000,2900000000,98
1783907115,77000,131021000,2900000000,99
1783907116,76000,130090000,2900000000,99
1783907117,76000,130070000,2900000000,99
1783907118,78000,130071000,2900000000,99
1783907119,80000,131008000,2900000000,97
1783907120,84000,146010000,2900000000,99
1783907121,83000,151080000,2900000000,99
1783907122,83000,153061000,2900000000,100
1783907123,83000,154077000,2900000000,100
1783907124,84000,155071000,2900000000,100
1783907125,80000,148037000,2900000000,99
1783907126,79000,141026000,2900000000,98
1783907127,79000,138074000,2900000000,98
1783907128,80000,137068000,2900000000,98
1783907129,79000,137023000,2900000000,98
1783907130,80000,136085000,2900000000,98
1783907131,81000,137014000,2900000000,99
1783907132,80000,137051000,2900000000,99
1783907133,79000,137028000,2900000000,99
1783907134,80000,137031000,2900000000,98
