unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783909432,50000,18058000,2859000000,0
1783909433,53000,35051000,2885000000,8
1783909434,62000,62068000,2894000000,42
1783909435,68000,102012000,2898000000,79
1783909436,69000,118058000,2899000000,92
1783909437,67000,121094000,2900000000,96
1783909438,69000,121000000,2900000000,98
1783909439,67000,120037000,2900000000,99
1783909440,70000,120087000,2900000000,99
1783909441,69000,120027000,2900000000,99
1783909442,69000,120022000,2900000000,99
1783909443,74000,125051000,2900000000,99
1783909444,74000,128040000,2900000000,100
1783909445,74000,129030000,2900000000,100
1783909446,67000,125077000,2900000000,100
1783909447,68000,122017000,2900000000,100
1783909448,68000,120077000,2900000000,100
1783909449,67000,120031000,2900000000,100
1783909450,68000,120011000,2900000000,100
1783909451,69000,120002000,2900000000,100
1783909452,75000,125031000,2900000000,100
1783909453,75000,129003000,2900000000,100
1783909454,78000,130040000,2900000000,100
1783909455,77000,131020000,2900000000,100
1783909456,76000,131024000,2900000000,100
1783909457,69000,111035000,2900000000,99
1783909458,69000,105090000,2900000000,99
1783909459,68000,114086000,2900000000,99
1783909460,70000,118009000,2900000000,100
1783909461,70000,119035000,2900000000,100
1783909462,71000,119080000,2900000000,100
1783909463,77000,125064000,2900000000,100
1783909464,78000,131021000,2900000000,100
1783909465,79000,133051000,2900000000,100
1783909466,77000,133071000,2900000000,100
1783909468,79000,132032000,2900000000,100
1783909469,79000,132034000,2900000000,100
1783909470,71000,122047000,2900000000,99
1783909471,71000,108053000,2900000000,98
1783909472,72000,104042000,2900000000,99
1783909473,72000,113040000,2900000000,99
1783909474,73000,117062000,2900000000,100
1783909475,72000,119012000,2900000000,100
1783909476,73000,119064000,2900000000,100
