unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783908387,49000,18028000,2859000000,0
1783908388,52000,35023000,2885000000,12
1783908389,60000,54089000,2894000000,33
1783908390,71000,113035000,2898000000,76
1783908391,74000,136062000,2899000000,91
1783908392,75000,141089000,2900000000,96
1783908393,74000,140073000,2900000000,97
1783908394,76000,141032000,2900000000,97
1783908395,76000,141016000,2900000000,97
1783908396,77000,141075000,2900000000,97
1783908397,78000,146045000,2900000000,98
1783908398,78000,149057000,2900000000,99
1783908399,79000,150088000,2900000000,100
1783908400,73000,140020000,2900000000,98
1783908401,74000,131083000,2900000000,98
1783908402,74000,128037000,2900000000,98
1783908403,74000,126095000,2900000000,98
1783908404,74000,127013000,2900000000,98
1783908405,75000,126098000,2900000000,98
1783908406,75000,127078000,2900000000,98
1783908407,74000,127060000,2900000000,98
1783908408,81000,142028000,2900000000,98
1783908409,81000,149048000,2900000000,99
1783908410,81000,151094000,2900000000,100
1783908411,81000,153044000,2900000000,100
1783908412,77000,142064000,2900000000,98
1783908413,76000,135048000,2900000000,98
1783908414,77000,132086000,2900000000,98
1783908415,77000,132003000,2900000000,98
1783908416,76000,132003000,2900000000,98
1783908417,77000,131064000,2900000000,98
1783908418,77000,131049000,2900000000,98
1783908419,77000,131083000,2900000000,98
1783908420,81000,131086000,2900000000,97
1783908421,84000,146099000,2900000000,99
1783908422,83000,152069000,2900000000,99
1783908423,84000,154073000,2900000000,100
1783908424,86000,155078000,2900000000,100
1783908425,84000,156036000,2900000000,100
1783908426,79000,148065000,2900000000,99
1783908427,81000,141066000,2900000000,99
1783908428,80000,139010000,2900000000,99
1783908429,80000,138024000,2900000000,99
1783908430,81000,137081000,2900000000,99
1783908431,81000,137047000,2900000000,99
1783908432,81000,138016000,2900000000,99
1783908433,80000,138042000,2900000000,98
1783908434,80000,138018000,2900000000,99
1783908436,75000,136059000,2900000000,97
