unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783908105,49000,19023000,2859000000,0
1783908106,51000,37001000,2885000000,12
1783908107,61000,55060000,2894000000,32
1783908108,72000,113038000,2898000000,75
1783908110,76000,136016000,2899000000,91
1783908111,75000,141085000,2900000000,95
1783908112,75000,140061000,2900000000,97
1783908113,75000,140088000,2900000000,97
1783908114,76000,140092000,2900000000,97
1783908115,76000,141003000,2900000000,97
1783908116,78000,146022000,2900000000,98
1783908117,78000,149068000,2900000000,99
1783908118,79000,150099000,2900000000,100
1783908119,74000,140027000,2900000000,98
1783908120,76000,131091000,2900000000,98
1783908121,75000,129030000,2900000000,98
1783908122,75000,128098000,2900000000,98
1783908123,76000,128058000,2900000000,98
1783908124,79000,131024000,2900000000,97
1783908125,80000,145014000,2900000000,99
1783908126,80000,150028000,2900000000,99
1783908127,80000,152030000,2900000000,100
1783908128,81000,152087000,2900000000,100
1783908129,76000,141043000,2900000000,98
1783908130,79000,137047000,2900000000,98
1783908131,78000,135093000,2900000000,98
1783908132,78000,135041000,2900000000,98
1783908133,79000,135060000,2900000000,98
1783908134,80000,135057000,2900000000,98
1783908135,82000,143010000,2900000000,98
1783908136,83000,150030000,2900000000,99
1783908137,83000,153011000,2900000000,99
1783908138,84000,154043000,2900000000,100
1783908139,84000,155033000,2900000000,100
1783908140,84000,155050000,2900000000,100
1783908141,82000,149015000,2900000000,98
1783908142,82000,147002000,2900000000,98
1783908143,84000,146043000,2900000000,98
1783908144,83000,146078000,2900000000,98
1783908145,84000,146072000,2900000000,98
1783908146,83000,146081000,2900000000,98
1783908147,83000,146084000,2900000000,98
