unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783907809,49000,36015000,2894000000,0
1783907810,52000,50017000,2898000000,12
1783907811,61000,65002000,2899000000,30
1783907812,71000,116083000,2900000000,74
1783907813,75000,138009000,2900000000,91
1783907814,74000,142094000,2900000000,95
1783907815,74000,141013000,2900000000,97
1783907816,76000,140079000,2900000000,97
1783907817,77000,140090000,2900000000,97
1783907818,77000,141012000,2900000000,98
1783907820,77000,145074000,2900000000,98
1783907821,78000,149059000,2900000000,99
1783907822,79000,151040000,2900000000,100
1783907823,79000,147066000,2900000000,98
1783907824,80000,146075000,2900000000,97
1783907825,79000,146062000,2900000000,97
1783907826,80000,146056000,2900000000,97
1783907827,79000,147008000,2900000000,97
1783907828,80000,149019000,2900000000,98
1783907829,81000,151088000,2900000000,99
1783907830,81000,152083000,2900000000,99
1783907831,83000,153055000,2900000000,100
1783907832,81000,151036000,2900000000,98
1783907833,82000,152036000,2900000000,98
1783907834,83000,153009000,2900000000,98
1783907835,82000,152069000,2900000000,98
1783907836,83000,152077000,2900000000,98
1783907837,84000,153050000,2900000000,98
1783907838,83000,152014000,2900000000,97
1783907839,83000,154023000,2900000000,99
1783907840,85000,155005000,2900000000,99
1783907841,83000,156000000,2900000000,100
1783907842,84000,155078000,2900000000,100
1783907843,85000,156011000,2900000000,100
1783907844,85000,151026000,2900000000,99
1783907845,84000,148072000,2900000000,98
1783907846,84000,148015000,2900000000,98
1783907847,85000,147071000,2900000000,98
1783907848,86000,148027000,2900000000,98
1783907849,85000,148021000,2900000000,98
1783907850,84000,147092000,2900000000,98
1783907851,85000,148039000,2900000000,98
1783907852,84000,148028000,2900000000,98
