label,status,monitor_status,elapsed_s,samples,min_temp_mC,max_temp_mC,avg_temp_mC,min_ppt_uW,max_ppt_uW,avg_ppt_uW
30b-stock-critical-r5,0,0,50,49,49000,84000,76367,17089000,156043000,132354653
