unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783907358,49000,19034000,2594000000,0
1783907359,52000,36086000,2788000000,12
1783907360,56000,51010000,2859000000,30
1783907361,71000,111070000,2885000000,75
1783907362,74000,135070000,2895000000,91
1783907363,76000,141090000,2898000000,95
1783907364,74000,140099000,2899000000,97
1783907365,75000,140075000,2900000000,97
1783907366,76000,141038000,2900000000,97
1783907367,75000,141023000,2900000000,97
1783907368,77000,146020000,2900000000,98
1783907369,79000,149063000,2900000000,99
1783907370,79000,151004000,2900000000,100
1783907371,80000,144079000,2900000000,96
1783907372,78000,145046000,2900000000,97
1783907373,81000,145084000,2900000000,97
1783907374,79000,146030000,2900000000,97
1783907375,81000,146092000,2900000000,97
1783907376,80000,149033000,2900000000,98
1783907377,81000,152015000,2900000000,99
1783907378,83000,153010000,2900000000,99
1783907379,81000,153079000,2900000000,100
1783907381,83000,147072000,2900000000,96
1783907382,82000,151031000,2900000000,97
1783907383,83000,152002000,2900000000,97
1783907384,83000,152041000,2900000000,98
1783907385,85000,152061000,2900000000,98
1783907386,84000,153007000,2900000000,98
1783907387,83000,152047000,2900000000,97
1783907388,84000,154021000,2900000000,99
1783907389,85000,155032000,2900000000,99
1783907390,85000,155097000,2900000000,100
1783907391,84000,155050000,2900000000,100
1783907392,84000,156010000,2900000000,100
1783907393,84000,151052000,2900000000,99
1783907394,86000,148096000,2900000000,98
1783907395,85000,148020000,2900000000,98
1783907396,85000,147092000,2900000000,98
1783907397,85000,148022000,2900000000,98
1783907398,85000,147090000,2900000000,98
1783907399,87000,148053000,2900000000,98
1783907400,86000,148059000,2900000000,98
1783907401,87000,148079000,2900000000,98
