unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783909324,49000,19091000,2596000000,0
1783909325,52000,34025000,2789000000,10
1783909326,61000,62071000,2859000000,44
1783909327,69000,103073000,2885000000,80
1783909328,70000,120037000,2895000000,93
1783909329,66000,123059000,2898000000,96
1783909330,69000,121048000,2899000000,98
1783909331,69000,121007000,2900000000,99
1783909332,69000,120071000,2900000000,99
1783909333,69000,120016000,2900000000,99
1783909334,69000,119087000,2900000000,99
1783909335,74000,125058000,2900000000,99
1783909336,74000,127091000,2900000000,100
1783909337,74000,129026000,2900000000,100
1783909338,67000,125054000,2900000000,100
1783909339,68000,122010000,2900000000,100
1783909340,68000,120073000,2900000000,100
1783909341,67000,120031000,2900000000,100
1783909342,67000,120011000,2900000000,100
1783909343,68000,120002000,2900000000,100
1783909344,76000,125018000,2900000000,100
1783909345,75000,128035000,2900000000,100
1783909346,76000,129098000,2900000000,100
1783909347,76000,131013000,2900000000,100
1783909348,76000,130077000,2900000000,100
1783909349,68000,110047000,2900000000,99
1783909350,70000,107024000,2900000000,99
1783909351,69000,115033000,2900000000,100
1783909352,69000,118025000,2900000000,100
1783909353,70000,119034000,2900000000,100
1783909354,70000,119080000,2900000000,100
1783909355,76000,125079000,2900000000,100
1783909356,78000,129050000,2900000000,100
1783909357,79000,131032000,2900000000,100
1783909358,77000,132004000,2900000000,100
1783909359,77000,132002000,2900000000,100
1783909360,77000,132025000,2900000000,100
1783909361,71000,121074000,2900000000,99
1783909362,71000,108000000,2900000000,98
1783909363,71000,104058000,2900000000,99
1783909364,71000,114046000,2900000000,99
1783909365,72000,117096000,2900000000,100
1783909366,71000,119029000,2900000000,100
1783909367,71000,119073000,2900000000,100
