unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783908253,49000,18021000,2595000000,0
1783908254,51000,34068000,2788000000,12
1783908255,60000,53035000,2859000000,32
1783908256,73000,112043000,2885000000,75
1783908257,76000,135089000,2895000000,91
1783908258,74000,142004000,2898000000,95
1783908259,74000,140063000,2899000000,97
1783908260,74000,140070000,2900000000,97
1783908261,74000,140034000,2900000000,97
1783908262,75000,140033000,2900000000,97
1783908263,77000,145091000,2900000000,98
1783908264,77000,149066000,2900000000,99
1783908265,80000,150090000,2900000000,100
1783908266,77000,147021000,2900000000,98
1783908267,80000,146052000,2900000000,97
1783908268,80000,146022000,2900000000,98
1783908269,78000,146041000,2900000000,97
1783908270,79000,146039000,2900000000,97
1783908271,80000,149013000,2900000000,98
1783908272,81000,151067000,2900000000,99
1783908273,81000,152048000,2900000000,100
1783908274,81000,153006000,2900000000,100
1783908275,81000,150089000,2900000000,98
1783908276,82000,151060000,2900000000,98
1783908277,82000,152030000,2900000000,98
1783908278,83000,152015000,2900000000,98
1783908279,83000,152069000,2900000000,98
1783908280,85000,153025000,2900000000,98
1783908281,82000,152043000,2900000000,97
1783908282,83000,154000000,2900000000,99
1783908283,83000,155009000,2900000000,99
1783908284,83000,155055000,2900000000,100
1783908285,84000,155075000,2900000000,100
1783908286,84000,155081000,2900000000,100
1783908287,84000,150067000,2900000000,99
1783908288,84000,148041000,2900000000,98
1783908289,84000,147076000,2900000000,98
1783908290,83000,147039000,2900000000,98
1783908291,85000,147096000,2900000000,98
1783908292,84000,147077000,2900000000,98
1783908293,84000,147039000,2900000000,98
1783908294,84000,147063000,2900000000,98
1783908295,85000,148004000,2900000000,98
