unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783908535,49000,17046000,2894000000,0
1783908536,51000,35064000,2898000000,11
1783908537,61000,52066000,2899000000,31
1783908538,72000,113001000,2900000000,75
1783908539,74000,136027000,2900000000,91
1783908540,73000,142002000,2900000000,95
1783908541,74000,140070000,2900000000,97
1783908542,75000,141021000,2900000000,97
1783908543,75000,141059000,2900000000,97
1783908544,74000,141034000,2900000000,97
1783908545,77000,146059000,2900000000,98
1783908546,77000,149088000,2900000000,99
1783908547,79000,151003000,2900000000,100
1783908548,76000,140049000,2900000000,98
1783908549,75000,132040000,2900000000,98
1783908550,75000,129046000,2900000000,98
1783908551,76000,128096000,2900000000,98
1783908552,75000,128066000,2900000000,98
1783908553,79000,131043000,2900000000,97
1783908554,81000,145034000,2900000000,99
1783908555,82000,150072000,2900000000,99
1783908556,81000,152041000,2900000000,100
1783908557,82000,153001000,2900000000,100
1783908558,78000,141054000,2900000000,98
1783908559,79000,137059000,2900000000,98
1783908560,80000,136016000,2900000000,98
1783908561,80000,135034000,2900000000,98
1783908562,80000,135045000,2900000000,98
1783908563,79000,135029000,2900000000,98
1783908564,83000,143000000,2900000000,98
1783908565,85000,150088000,2900000000,99
1783908566,84000,153072000,2900000000,99
1783908567,83000,154090000,2900000000,100
1783908568,86000,155049000,2900000000,100
1783908569,84000,155082000,2900000000,100
1783908570,83000,149070000,2900000000,98
1783908571,83000,147073000,2900000000,98
1783908572,83000,146099000,2900000000,98
1783908573,83000,147016000,2900000000,98
1783908574,84000,146094000,2900000000,98
1783908576,85000,146089000,2900000000,98
1783908577,84000,147008000,2900000000,98
