unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783908946,49000,17060000,2594000000,0
1783908947,52000,34055000,2788000000,11
1783908948,59000,51053000,2859000000,30
1783908949,71000,112021000,2885000000,75
1783908950,75000,136040000,2895000000,91
1783908951,74000,142047000,2898000000,95
1783908952,74000,141009000,2899000000,97
1783908953,75000,141046000,2900000000,97
1783908954,75000,141022000,2900000000,97
1783908955,76000,141042000,2900000000,97
1783908956,78000,146038000,2900000000,98
1783908957,78000,149090000,2900000000,99
1783908958,80000,151008000,2900000000,100
1783908959,76000,140092000,2900000000,98
1783908960,75000,132032000,2900000000,98
1783908961,74000,129043000,2900000000,98
1783908962,76000,128076000,2900000000,98
1783908963,75000,128038000,2900000000,98
1783908964,78000,130087000,2900000000,97
1783908965,81000,144095000,2900000000,99
1783908966,80000,150027000,2900000000,99
1783908967,80000,152029000,2900000000,100
1783908968,82000,152062000,2900000000,100
1783908969,79000,141063000,2900000000,98
1783908970,78000,137047000,2900000000,98
1783908971,78000,136000000,2900000000,98
1783908972,78000,135045000,2900000000,98
1783908973,79000,135042000,2900000000,98
1783908974,81000,135035000,2900000000,98
1783908975,82000,142068000,2900000000,98
1783908976,82000,150071000,2900000000,99
1783908977,83000,153065000,2900000000,99
1783908979,83000,154098000,2900000000,100
1783908980,84000,155041000,2900000000,100
1783908981,84000,155056000,2900000000,100
1783908982,83000,149043000,2900000000,98
1783908983,83000,147063000,2900000000,98
1783908984,85000,146095000,2900000000,98
1783908985,83000,147017000,2900000000,98
1783908986,83000,146079000,2900000000,98
1783908987,84000,146090000,2900000000,98
1783908988,84000,146096000,2900000000,98
