unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783907953,50000,21069000,2894000000,0
1783907954,52000,37042000,2898000000,11
1783907955,60000,54051000,2899000000,30
1783907956,72000,112097000,2900000000,74
1783907957,75000,136041000,2900000000,91
1783907958,75000,142054000,2900000000,95
1783907959,74000,140061000,2900000000,97
1783907960,75000,140056000,2900000000,97
1783907961,75000,140092000,2900000000,97
1783907962,76000,141010000,2900000000,97
1783907963,77000,145095000,2900000000,98
1783907964,80000,149046000,2900000000,99
1783907966,79000,150074000,2900000000,100
1783907967,75000,140040000,2900000000,99
1783907968,75000,131094000,2900000000,99
1783907969,74000,128030000,2900000000,98
1783907970,74000,126098000,2900000000,98
1783907971,74000,126055000,2900000000,98
1783907972,74000,126062000,2900000000,98
1783907973,76000,127010000,2900000000,98
1783907974,74000,127021000,2900000000,98
1783907975,82000,142012000,2900000000,98
1783907976,81000,149073000,2900000000,99
1783907977,80000,151095000,2900000000,100
1783907978,81000,153060000,2900000000,100
1783907979,76000,142085000,2900000000,98
1783907980,77000,135041000,2900000000,98
1783907981,76000,132082000,2900000000,98
1783907982,77000,131068000,2900000000,99
1783907983,77000,131062000,2900000000,99
1783907984,77000,131031000,2900000000,98
1783907985,78000,131039000,2900000000,98
1783907986,78000,131049000,2900000000,99
1783907987,81000,131020000,2900000000,97
1783907988,85000,146064000,2900000000,99
1783907989,84000,152045000,2900000000,99
1783907990,84000,154041000,2900000000,100
1783907991,84000,155011000,2900000000,100
1783907992,86000,155071000,2900000000,100
1783907993,79000,148006000,2900000000,99
1783907994,81000,141037000,2900000000,99
1783907995,80000,138088000,2900000000,98
1783907996,80000,137091000,2900000000,99
1783907997,80000,137039000,2900000000,99
1783907998,80000,137003000,2900000000,98
1783907999,80000,137050000,2900000000,98
1783908000,80000,138004000,2900000000,98
1783908001,81000,137091000,2900000000,98
1783908002,76000,136016000,2900000000,97
