unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783907644,50000,18075000,2859000000,0
1783907645,52000,35092000,2885000000,11
1783907646,60000,52068000,2894000000,31
1783907647,71000,112051000,2898000000,75
1783907648,74000,136011000,2899000000,91
1783907649,76000,141071000,2900000000,95
1783907650,75000,140080000,2900000000,97
1783907651,75000,141016000,2900000000,97
1783907652,76000,141054000,2900000000,97
1783907653,75000,141080000,2900000000,97
1783907654,77000,146079000,2900000000,98
1783907655,78000,149090000,2900000000,99
1783907656,78000,150086000,2900000000,100
1783907658,75000,140057000,2900000000,98
1783907659,76000,132036000,2900000000,98
1783907660,74000,129051000,2900000000,98
1783907661,75000,128097000,2900000000,98
1783907662,75000,128033000,2900000000,98
1783907663,79000,131012000,2900000000,97
1783907664,80000,145023000,2900000000,99
1783907665,81000,150064000,2900000000,99
1783907666,81000,152068000,2900000000,100
1783907667,81000,152093000,2900000000,100
1783907668,77000,141075000,2900000000,98
1783907669,79000,137053000,2900000000,98
1783907670,79000,135099000,2900000000,98
1783907671,80000,135035000,2900000000,98
1783907672,81000,135019000,2900000000,98
1783907673,79000,135044000,2900000000,98
1783907674,83000,143009000,2900000000,98
1783907675,82000,150052000,2900000000,99
1783907676,84000,153033000,2900000000,99
1783907677,83000,154082000,2900000000,100
1783907678,85000,155047000,2900000000,100
1783907679,85000,155056000,2900000000,100
1783907680,82000,149020000,2900000000,98
1783907681,85000,147027000,2900000000,98
1783907682,84000,146090000,2900000000,98
1783907683,84000,147024000,2900000000,98
1783907684,85000,147003000,2900000000,98
1783907685,83000,146077000,2900000000,98
1783907686,83000,146087000,2900000000,98
