label,status,monitor_status,elapsed_s,samples,min_temp_mC,max_temp_mC,avg_temp_mC,min_ppt_uW,max_ppt_uW,avg_ppt_uW
30b-gate-critical-r4,0,0,43,42,49000,86000,77595,17046000,155082000,134549881
