label,status,monitor_status,elapsed_s,samples,min_temp_mC,max_temp_mC,avg_temp_mC,min_ppt_uW,max_ppt_uW,avg_ppt_uW
30b-rocm-critical-r2,0,0,44,44,49000,79000,70364,19091000,132025000,115590750
