unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783908812,49000,17089000,2894000000,0
1783908813,52000,36016000,2898000000,11
1783908814,61000,54003000,2899000000,30
1783908815,71000,112053000,2900000000,74
1783908816,75000,135083000,2900000000,91
1783908817,74000,142027000,2900000000,95
1783908818,74000,140051000,2900000000,97
1783908819,75000,140096000,2900000000,97
1783908820,75000,141009000,2900000000,97
1783908821,76000,141037000,2900000000,97
1783908822,78000,146009000,2900000000,98
1783908823,79000,149072000,2900000000,99
1783908824,80000,150073000,2900000000,100
1783908825,73000,140079000,2900000000,98
1783908826,73000,132014000,2900000000,98
1783908827,73000,128027000,2900000000,98
1783908828,72000,127000000,2900000000,98
1783908829,74000,126090000,2900000000,98
1783908830,74000,126071000,2900000000,98
1783908831,74000,127044000,2900000000,98
1783908832,74000,127047000,2900000000,98
1783908833,81000,141070000,2900000000,98
1783908834,81000,149044000,2900000000,99
1783908835,81000,151070000,2900000000,99
1783908836,81000,153049000,2900000000,100
1783908837,76000,143006000,2900000000,98
1783908838,75000,135058000,2900000000,98
1783908839,75000,132093000,2900000000,98
1783908840,77000,132008000,2900000000,98
1783908841,76000,132000000,2900000000,98
1783908842,77000,131077000,2900000000,98
1783908843,77000,131081000,2900000000,98
1783908844,77000,131091000,2900000000,98
1783908845,82000,130097000,2900000000,97
1783908846,83000,146055000,2900000000,99
1783908847,83000,152060000,2900000000,99
1783908848,84000,154055000,2900000000,100
1783908849,84000,155059000,2900000000,100
1783908851,84000,156043000,2900000000,100
1783908852,79000,149038000,2900000000,99
1783908853,80000,141073000,2900000000,99
1783908854,81000,139025000,2900000000,99
1783908855,79000,138035000,2900000000,98
1783908856,80000,137081000,2900000000,98
1783908857,80000,137052000,2900000000,99
1783908858,80000,138007000,2900000000,99
1783908859,80000,138042000,2900000000,99
1783908860,82000,138005000,2900000000,98
1783908861,81000,138014000,2900000000,99
