label,status,monitor_status,elapsed_s,samples,min_temp_mC,max_temp_mC,avg_temp_mC,min_ppt_uW,max_ppt_uW,avg_ppt_uW
30b-gate-critical-r2,0,0,43,42,50000,85000,77548,18075000,155056000,134459976
