# elapsed_s	utc	edge_mC	power_uW	sclk_MHz	od_max_MHz	perf_level
0	2026-07-18T18:49:19Z	41000	13055000	2400	2400	manual
1	2026-07-18T18:49:20Z	41000	17055000	2400	2400	manual
2	2026-07-18T18:49:21Z	41000	19012000	2400	2400	manual
3	2026-07-18T18:49:22Z	41000	19071000	2400	2400	manual
4	2026-07-18T18:49:23Z	41000	19081000	2400	2400	manual
5	2026-07-18T18:49:24Z	41000	20022000	2400	2400	manual
6	2026-07-18T18:49:25Z	41000	20039000	2400	2400	manual
7	2026-07-18T18:49:26Z	41000	20030000	2400	2400	manual
8	2026-07-18T18:49:27Z	41000	20032000	2400	2400	manual
9	2026-07-18T18:49:28Z	41000	20030000	2400	2400	manual
10	2026-07-18T18:49:29Z	41000	20029000	2400	2400	manual
11	2026-07-18T18:49:30Z	41000	20026000	2400	2400	manual
12	2026-07-18T18:49:31Z	41000	20025000	2400	2400	manual
13	2026-07-18T18:49:32Z	41000	20028000	2400	2400	manual
14	2026-07-18T18:49:33Z	41000	20026000	2400	2400	manual
15	2026-07-18T18:49:34Z	41000	20029000	2400	2400	manual
16	2026-07-18T18:49:35Z	41000	20043000	2400	2400	manual
17	2026-07-18T18:49:36Z	41000	20052000	2400	2400	manual
18	2026-07-18T18:49:37Z	41000	21009000	2400	2400	manual
19	2026-07-18T18:49:38Z	41000	20066000	2400	2400	manual
20	2026-07-18T18:49:39Z	41000	20043000	2400	2400	manual
21	2026-07-18T18:49:40Z	41000	20040000	2400	2400	manual
22	2026-07-18T18:49:41Z	41000	20032000	2400	2400	manual
23	2026-07-18T18:49:42Z	41000	20029000	2400	2400	manual
24	2026-07-18T18:49:43Z	40000	20028000	2400	2400	manual
25	2026-07-18T18:49:44Z	40000	20038000	2400	2400	manual
26	2026-07-18T18:49:45Z	40000	20035000	2400	2400	manual
27	2026-07-18T18:49:46Z	40000	20036000	2400	2400	manual
28	2026-07-18T18:49:47Z	41000	20033000	2400	2400	manual
29	2026-07-18T18:49:48Z	40000	20022000	2400	2400	manual
30	2026-07-18T18:49:49Z	40000	20022000	2400	2400	manual
31	2026-07-18T18:49:51Z	40000	20026000	2400	2400	manual
33	2026-07-18T18:49:52Z	40000	20027000	2400	2400	manual
34	2026-07-18T18:49:53Z	40000	20077000	2400	2400	manual
35	2026-07-18T18:49:54Z	40000	20077000	2400	2400	manual
36	2026-07-18T18:49:55Z	40000	20065000	2400	2400	manual
37	2026-07-18T18:49:56Z	40000	20056000	2400	2400	manual
38	2026-07-18T18:49:57Z	40000	20060000	2400	2400	manual
39	2026-07-18T18:49:58Z	39000	20081000	2400	2400	manual
40	2026-07-18T18:49:59Z	59000	49086000	2400	2400	manual
41	2026-07-18T18:50:00Z	61000	81082000	2400	2400	manual
42	2026-07-18T18:50:01Z	63000	92067000	2400	2400	manual
43	2026-07-18T18:50:02Z	63000	96044000	2400	2400	manual
44	2026-07-18T18:50:03Z	63000	96035000	2400	2400	manual
45	2026-07-18T18:50:04Z	63000	98080000	2400	2400	manual
46	2026-07-18T18:50:05Z	64000	98019000	2400	2400	manual
47	2026-07-18T18:50:06Z	65000	101004000	2400	2400	manual
48	2026-07-18T18:50:07Z	65000	100080000	2400	2400	manual
49	2026-07-18T18:50:08Z	66000	100023000	2400	2400	manual
50	2026-07-18T18:50:09Z	65000	99030000	2400	2400	manual
51	2026-07-18T18:50:10Z	67000	99050000	2400	2400	manual
52	2026-07-18T18:50:11Z	66000	98099000	2400	2400	manual
53	2026-07-18T18:50:12Z	66000	99009000	2400	2400	manual
54	2026-07-18T18:50:13Z	67000	99016000	2400	2400	manual
55	2026-07-18T18:50:14Z	68000	102034000	2400	2400	manual
56	2026-07-18T18:50:15Z	68000	99089000	2400	2400	manual
57	2026-07-18T18:50:16Z	67000	99095000	2400	2400	manual
58	2026-07-18T18:50:17Z	67000	99097000	2400	2400	manual
59	2026-07-18T18:50:18Z	68000	100005000	2400	2400	manual
60	2026-07-18T18:50:19Z	67000	99042000	2400	2400	manual
61	2026-07-18T18:50:20Z	67000	99086000	2400	2400	manual
62	2026-07-18T18:50:21Z	67000	99055000	2400	2400	manual
63	2026-07-18T18:50:22Z	68000	99054000	2400	2400	manual
64	2026-07-18T18:50:23Z	69000	99037000	2400	2400	manual
65	2026-07-18T18:50:24Z	67000	99087000	2400	2400	manual
66	2026-07-18T18:50:25Z	68000	100013000	2400	2400	manual
67	2026-07-18T18:50:26Z	68000	100030000	2400	2400	manual
68	2026-07-18T18:50:27Z	67000	99013000	2400	2400	manual
69	2026-07-18T18:50:28Z	69000	99048000	2400	2400	manual
70	2026-07-18T18:50:29Z	67000	100012000	2400	2400	manual
71	2026-07-18T18:50:30Z	68000	100000000	2400	2400	manual
72	2026-07-18T18:50:31Z	68000	99007000	2400	2400	manual
73	2026-07-18T18:50:32Z	69000	100042000	2400	2400	manual
74	2026-07-18T18:50:33Z	68000	100011000	2400	2400	manual
75	2026-07-18T18:50:34Z	68000	100016000	2400	2400	manual
76	2026-07-18T18:50:35Z	68000	99046000	2400	2400	manual
77	2026-07-18T18:50:36Z	68000	99082000	2400	2400	manual
78	2026-07-18T18:50:37Z	68000	99096000	2400	2400	manual
79	2026-07-18T18:50:38Z	68000	99080000	2400	2400	manual
80	2026-07-18T18:50:39Z	68000	99050000	2400	2400	manual
81	2026-07-18T18:50:40Z	68000	100032000	2400	2400	manual
82	2026-07-18T18:50:41Z	68000	100013000	2400	2400	manual
83	2026-07-18T18:50:42Z	69000	99090000	2400	2400	manual
84	2026-07-18T18:50:43Z	49000	81090000	2400	2400	manual
85	2026-07-18T18:50:44Z	61000	78025000	2400	2400	manual
86	2026-07-18T18:50:45Z	61000	77021000	2400	2400	manual
87	2026-07-18T18:50:46Z	61000	76094000	2400	2400	manual
88	2026-07-18T18:50:47Z	60000	76085000	2400	2400	manual
89	2026-07-18T18:50:49Z	60000	76099000	2400	2400	manual
91	2026-07-18T18:50:50Z	59000	76085000	2400	2400	manual
92	2026-07-18T18:50:51Z	59000	77017000	2400	2400	manual
93	2026-07-18T18:50:52Z	59000	77003000	2400	2400	manual
94	2026-07-18T18:50:53Z	60000	79057000	2400	2400	manual
95	2026-07-18T18:50:54Z	59000	77082000	2400	2400	manual
96	2026-07-18T18:50:55Z	59000	77017000	2400	2400	manual
97	2026-07-18T18:50:56Z	59000	77022000	2400	2400	manual
98	2026-07-18T18:50:57Z	59000	76069000	2400	2400	manual
99	2026-07-18T18:50:58Z	59000	76054000	2400	2400	manual
100	2026-07-18T18:50:59Z	59000	76043000	2400	2400	manual
101	2026-07-18T18:51:00Z	58000	76059000	2400	2400	manual
102	2026-07-18T18:51:01Z	58000	76051000	2400	2400	manual
103	2026-07-18T18:51:02Z	59000	76096000	2400	2400	manual
104	2026-07-18T18:51:03Z	59000	76029000	2400	2400	manual
105	2026-07-18T18:51:04Z	58000	76079000	2400	2400	manual
106	2026-07-18T18:51:05Z	59000	76042000	2400	2400	manual
107	2026-07-18T18:51:06Z	58000	76050000	2400	2400	manual
108	2026-07-18T18:51:07Z	58000	76048000	2400	2400	manual
109	2026-07-18T18:51:08Z	58000	76051000	2400	2400	manual
110	2026-07-18T18:51:09Z	58000	76044000	2400	2400	manual
111	2026-07-18T18:51:10Z	58000	76099000	2400	2400	manual
112	2026-07-18T18:51:11Z	58000	77080000	2400	2400	manual
113	2026-07-18T18:51:12Z	59000	79022000	2400	2400	manual
114	2026-07-18T18:51:13Z	58000	77063000	2400	2400	manual
115	2026-07-18T18:51:14Z	57000	77027000	2400	2400	manual
116	2026-07-18T18:51:15Z	58000	76067000	2400	2400	manual
117	2026-07-18T18:51:16Z	57000	76075000	2400	2400	manual
118	2026-07-18T18:51:17Z	57000	76076000	2400	2400	manual
119	2026-07-18T18:51:18Z	57000	76055000	2400	2400	manual
120	2026-07-18T18:51:19Z	58000	76037000	2400	2400	manual
121	2026-07-18T18:51:20Z	57000	76062000	2400	2400	manual
122	2026-07-18T18:51:21Z	57000	76052000	2400	2400	manual
123	2026-07-18T18:51:22Z	57000	76032000	2400	2400	manual
124	2026-07-18T18:51:23Z	58000	76017000	2400	2400	manual
125	2026-07-18T18:51:24Z	58000	76023000	2400	2400	manual
126	2026-07-18T18:51:25Z	57000	76025000	2400	2400	manual
