# elapsed_s	utc	edge_mC	power_uW	sclk_MHz	od_max_MHz	perf_level
96	2026-07-18T18:50:45Z	59000	73090000	2400	2400	manual
97	2026-07-18T18:50:46Z	59000	74027000	2400	2400	manual
98	2026-07-18T18:50:47Z	58000	73089000	2400	2400	manual
99	2026-07-18T18:50:48Z	58000	73057000	2400	2400	manual
100	2026-07-18T18:50:49Z	59000	73084000	2400	2400	manual
101	2026-07-18T18:50:50Z	58000	74092000	2400	2400	manual
102	2026-07-18T18:50:51Z	58000	75063000	2400	2400	manual
103	2026-07-18T18:50:52Z	60000	77073000	2400	2400	manual
104	2026-07-18T18:50:53Z	58000	77064000	2400	2400	manual
105	2026-07-18T18:50:54Z	58000	76035000	2400	2400	manual
106	2026-07-18T18:50:55Z	59000	76038000	2400	2400	manual
107	2026-07-18T18:50:56Z	59000	79008000	2400	2400	manual
108	2026-07-18T18:50:57Z	59000	78006000	2400	2400	manual
109	2026-07-18T18:50:58Z	59000	77016000	2400	2400	manual
110	2026-07-18T18:50:59Z	59000	77001000	2400	2400	manual
111	2026-07-18T18:51:00Z	59000	77038000	2400	2400	manual
112	2026-07-18T18:51:01Z	59000	78013000	2400	2400	manual
113	2026-07-18T18:51:02Z	58000	76032000	2400	2400	manual
114	2026-07-18T18:51:03Z	58000	74085000	2400	2400	manual
115	2026-07-18T18:51:04Z	58000	74045000	2400	2400	manual
116	2026-07-18T18:51:05Z	58000	74042000	2400	2400	manual
117	2026-07-18T18:51:06Z	59000	75015000	2400	2400	manual
118	2026-07-18T18:51:07Z	57000	74025000	2400	2400	manual
119	2026-07-18T18:51:08Z	58000	74053000	2400	2400	manual
120	2026-07-18T18:51:09Z	58000	74081000	2400	2400	manual
121	2026-07-18T18:51:10Z	58000	74019000	2400	2400	manual
122	2026-07-18T18:51:11Z	57000	73077000	2400	2400	manual
123	2026-07-18T18:51:12Z	58000	74005000	2400	2400	manual
124	2026-07-18T18:51:13Z	58000	73051000	2400	2400	manual
125	2026-07-18T18:51:14Z	58000	73055000	2400	2400	manual
