prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,4.451616,512,117.200957,12,167.508864,1603
code_cpp,4.512876,512,116.588414,18,173.711639,1953
explain_concept,5.610071,512,93.387184,20,182.330364,2096
summarize,5.376073,512,97.689976,28,237.923270,2181
qa_factual,5.381176,512,97.598561,31,262.023498,1896
stepwise_math,4.815626,512,110.843696,40,240.183981,1334
