epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1784934570794,51.000,56.000,30.041,0,2900,1000
1784934571303,51.000,65.875,38.082,0,2900,1000
1784934571809,51.000,69.250,41.055,0,2900,1000
1784934572316,51.000,67.125,42.016,1,2900,1000
1784934572825,53.000,65.875,48.076,15,2900,1000
1784934573332,53.000,65.250,54.054,25,2900,1000
1784934573843,53.000,64.500,56.073,31,2900,1000
1784934574350,54.000,63.875,57.040,34,2900,1000
1784934574857,52.000,63.500,54.049,27,2900,1000
1784934575366,61.000,63.125,79.056,53,2900,1000
1784934575877,63.000,62.750,95.082,70,2900,1000
1784934576390,63.000,62.750,105.051,81,2900,1000
1784934576899,63.000,63.000,111.028,87,2900,1000
1784934577410,63.000,63.250,114.079,91,2900,1000
1784934577921,65.000,63.500,116.083,94,2900,1000
1784934578432,64.000,63.750,118.008,95,2900,1000
1784934578942,64.000,63.875,118.091,96,2900,1000
1784934579452,64.000,63.875,117.055,94,2900,1000
1784934579963,63.000,64.000,118.052,95,2900,1000
1784934580473,64.000,64.125,119.013,96,2900,1000
1784934580983,64.000,64.375,119.047,97,2900,1000
1784934581492,65.000,64.500,119.064,97,2900,1000
1784934582002,64.000,64.625,119.081,97,2900,1000
1784934582514,65.000,64.625,119.088,97,2900,1000
1784934583024,64.000,64.750,119.090,97,2900,1000
1784934583537,64.000,64.750,119.096,97,2900,1000
1784934584047,64.000,64.750,118.073,95,2900,1000
1784934584556,65.000,64.875,119.019,96,2900,1000
1784934585066,66.000,65.125,119.056,96,2900,1000
1784934585576,65.000,65.125,119.080,97,2900,1000
1784934586087,65.000,65.250,119.080,97,2900,1000
1784934586598,65.000,65.250,119.089,97,2900,1000
1784934587108,64.000,65.375,119.090,97,2900,1000
1784934587619,66.000,65.500,120.001,98,2900,1000
1784934588130,65.000,65.500,119.099,98,2900,1000
1784934588640,66.000,65.625,119.097,98,2900,1000
1784934589150,65.000,65.750,120.000,98,2900,1000
1784934589662,66.000,65.750,118.093,95,2900,1000
1784934590173,65.000,65.875,119.030,96,2900,1000
1784934590684,65.000,66.000,119.063,97,2900,1000
1784934591194,66.000,66.125,119.074,97,2900,1000
1784934591704,65.000,66.250,119.083,97,2900,1000
1784934592216,66.000,66.250,119.098,97,2900,1000
1784934592724,66.000,66.375,119.095,98,2900,1000
1784934593235,66.000,66.500,119.094,97,2900,1000
1784934593746,67.000,66.625,119.097,98,2900,1000
1784934594257,66.000,66.750,120.001,98,2900,1000
1784934594768,66.000,66.875,119.099,97,2900,1000
1784934595279,66.000,66.875,118.098,96,2900,1000
1784934595791,67.000,66.875,119.041,96,2900,1000
1784934596301,66.000,67.000,119.063,97,2900,1000
1784934596811,66.000,67.000,119.078,97,2900,1000
1784934597321,68.000,67.125,119.090,97,2900,1000
1784934597831,67.000,67.250,119.092,97,2900,1000
1784934598341,66.000,67.250,120.004,97,2900,1000
1784934598853,67.000,67.375,119.096,97,2900,1000
1784934599363,67.000,67.375,119.099,97,2900,1000
1784934599874,67.000,67.500,119.098,97,2900,1000
1784934600384,67.000,67.500,117.066,94,2900,1000
1784934600893,67.000,67.625,118.056,95,2900,1000
1784934601405,68.000,67.750,119.017,96,2900,1000
1784934601915,68.000,67.875,119.052,96,2900,1000
1784934602424,67.000,67.875,119.068,96,2900,1000
1784934602935,68.000,67.875,119.082,97,2900,1000
1784934603447,67.000,67.750,119.092,97,2900,1000
1784934603958,68.000,67.875,119.094,97,2900,1000
1784934604468,67.000,67.875,119.097,97,2900,1000
1784934604977,67.000,67.875,119.096,97,2900,1000
