np,rep,request,phase,prompt_tokens,tokens,ttft_s,wall_s,itl_s,request_tps,stop,error
8,-1,0,warmup,24,256,0.16063031199155375,4.367230892996304,0.016496472866685295,60.85674051299023,True,
8,-1,1,warmup,24,256,0.13827409100485966,4.350694060965907,0.016519293999847244,60.77266792616769,True,
8,-1,2,warmup,24,256,0.1378785280394368,4.350037431053352,0.016518270207897704,60.776434577723315,True,
8,-1,3,warmup,24,256,0.15946623700438067,4.36606461298652,0.0164964642195378,60.85677241299038,True,
8,-1,4,warmup,24,256,0.15909631398972124,4.365881460020319,0.01649719665110038,60.85407053449219,True,
8,-1,5,warmup,24,256,0.15886725101154298,4.365602998994291,0.016497002933265677,60.854785119973236,True,
8,-1,6,warmup,24,256,0.15857957099797204,4.3654197760042734,0.016497412568652163,60.853274078570934,True,
8,-1,7,warmup,24,256,0.15838481503305957,4.3651352020096965,0.016497060341084852,60.85457335251723,True,
8,0,0,measure,24,256,0.029052108991891146,4.238850615976844,0.01650901375288217,60.810511376076896,True,
8,0,1,measure,24,256,0.05232266604434699,4.255521416023839,0.016483132352860756,60.905994512215024,True,
8,0,2,measure,24,256,0.05200937599875033,4.255342562042642,0.016483659553113303,60.90404654334409,True,
8,0,3,measure,24,256,0.05183328699786216,4.25506066303933,0.016483244611927326,60.90557971220122,True,
8,0,4,measure,24,256,0.05157616798533127,4.254802291980013,0.01648323970193993,60.905597854607336,True,
8,0,5,measure,24,256,0.05157876299927011,4.254745549988002,0.016483007007798946,60.90645767197968,True,
8,0,6,measure,24,256,0.05138308496680111,4.254609639989212,0.01648324139224475,60.90559160892888,True,
8,0,7,measure,24,256,0.051094093010760844,4.254512557003181,0.016483993976440865,60.90281093661333,True,
8,1,0,measure,24,256,0.025070086994674057,4.2378404040355235,0.016520667909964117,60.76761388212128,True,
8,1,1,measure,24,256,0.050630996003746986,4.254924996988848,0.016487427454843533,60.89012803101236,True,
8,1,2,measure,24,256,0.05063702800543979,4.254882092005573,0.016487235545098563,60.89083678591003,True,
8,1,3,measure,24,256,0.050379607011564076,4.254629711038433,0.01648725530990929,60.89076379038461,True,
8,1,4,measure,24,256,0.05000582704087719,4.254322563007008,0.016487516611631888,60.88979876564235,True,
8,1,5,measure,24,256,0.049805360031314194,4.253938502050005,0.016486796635367413,60.89245781523393,True,
8,1,6,measure,24,256,0.04965242696925998,4.253924846008886,0.01648734281976324,60.890440600535015,True,
8,1,7,measure,24,256,0.049561707011889666,4.253696653002407,0.016486803709766736,60.89243168660585,True,
8,2,0,measure,24,256,0.05098902399186045,4.261361175042111,0.016511263337451964,60.80222622034549,True,
8,2,1,measure,24,256,0.027762965008150786,4.244228984985966,0.0165351608626581,60.714351494132735,True,
8,2,2,measure,24,256,0.050439455022569746,4.261115909030195,0.016512456682382846,60.79783208143315,True,
8,2,3,measure,24,256,0.05018075299449265,4.260783109988552,0.016512166105859056,60.79890198483571,True,
8,2,4,measure,24,256,0.05009043397149071,4.260553936008364,0.01651162157661519,60.80090704411908,True,
8,2,5,measure,24,256,0.04968007100978866,4.260054577025585,0.016511272572610966,60.80219221217172,True,
8,2,6,measure,24,256,0.04957008297787979,4.260182018973865,0.01651220367057249,60.798763669358515,True,
8,2,7,measure,24,256,0.04937953600892797,4.260055007995106,0.016512452831318348,60.79784626081493,True,
