np,rep,request,phase,prompt_tokens,tokens,ttft_s,wall_s,itl_s,request_tps,stop,error
4,-1,0,warmup,24,256,0.08731108903884888,2.2299163120333105,0.008402373423507694,119.48071313026092,True,
4,-1,1,warmup,24,256,0.09331903397105634,2.238064826000482,0.0084107678118801,119.36146509827853,True,
4,-1,2,warmup,24,256,0.09318059997167438,2.237866982992273,0.008410534835374895,119.3647714774255,True,
4,-1,3,warmup,24,256,0.09291678504087031,2.2376614050008357,0.008410763215529277,119.36153032745624,True,
4,0,0,measure,24,256,0.02666724001755938,2.1812874490278773,0.008449491015726738,118.8144429953103,True,
4,0,1,measure,24,256,0.03550031199119985,2.1898926199646667,0.008448597286170458,118.8270117065201,True,
4,0,2,measure,24,256,0.035182301013264805,2.189572072995361,0.00844858734110626,118.82715158105916,True,
4,0,3,measure,24,256,0.03507086000172421,2.1893979579908773,0.008448341560741778,118.83060851759706,True,
4,1,0,measure,24,256,0.027344936970621347,2.1793309719651006,0.008439160921546977,118.95987977480381,True,
4,1,1,measure,24,256,0.036054244032129645,2.1876937620108947,0.008437802031289274,118.97903801306113,True,
4,1,2,measure,24,256,0.035730049945414066,2.1873880239436403,0.008437874407836181,118.97801746078582,True,
4,1,3,measure,24,256,0.035613739979453385,2.1872341990238056,0.008437727290370008,118.98009192276554,True,
4,2,0,measure,24,256,0.02708307799184695,2.171651852026116,0.0084100736236638,119.3713174879554,True,
4,2,1,measure,24,256,0.035576859023422,2.179957991000265,0.008409337772458208,119.38176296300509,True,
4,2,2,measure,24,256,0.035362422990147024,2.179727242968511,0.008409273803836721,119.38267108979291,True,
4,2,3,measure,24,256,0.035100131994113326,2.1795131269609556,0.008409462725360166,119.37998911630284,True,
