np,rep,request,phase,prompt_tokens,tokens,ttft_s,wall_s,itl_s,request_tps,stop,error
16,-1,0,warmup,24,256,0.2578707250067964,3.455395650002174,0.012539313431354423,80.06192477150748,True,
16,-1,1,warmup,24,256,0.25816709303762764,3.4550387510098517,0.012536751599891075,80.07828508273016,True,
16,-1,2,warmup,24,256,0.25788416096474975,3.4548113190103322,0.012536969247237578,80.07689488818497,True,
16,-1,3,warmup,24,256,0.2769789189915173,3.4659199999878183,0.01250565129802471,80.27743175487566,True,
16,-1,4,warmup,24,256,0.25689042801968753,3.454150256991852,0.012538273839106528,80.06856298641743,True,
16,-1,5,warmup,24,256,0.27639748400542885,3.465368523960933,0.012505768784139233,80.27667758424421,True,
16,-1,6,warmup,24,256,0.25688669102964923,3.4534897950361483,0.01253569844708431,80.0850126433086,True,
16,-1,7,warmup,24,256,0.2761028180248104,3.464924111030996,0.012505181541200727,80.28044737454135,True,
16,-1,8,warmup,24,256,0.2408320799586363,3.438930652977433,0.012541563031446261,80.04756393682784,True,
16,-1,9,warmup,24,256,0.25556653895182535,3.452807289955672,0.012538199023544496,80.0690407563531,True,
16,-1,10,warmup,24,256,0.2754237600020133,3.464264782029204,0.012505258909910551,80.27995068793277,True,
16,-1,11,warmup,24,256,0.2552210430148989,3.4524866429856047,0.012538296470473356,80.06841846431074,True,
16,-1,12,warmup,24,256,0.274869850021787,3.463850029045716,0.01250580462362325,80.2764475251005,True,
16,-1,13,warmup,24,256,0.25481827300973237,3.4521239229943603,0.012538453529351483,80.06741551319337,True,
16,-1,14,warmup,24,256,0.2549975889851339,3.4516018059803173,0.012535702811745817,80.08498475943347,True,
16,-1,15,warmup,24,256,0.27390930301044136,3.4629608130198903,0.01250608435297823,80.27465194478513,True,
16,0,0,measure,24,256,0.029316638014279306,3.2100955579662696,0.012473642823341138,80.48343077043027,True,
16,0,1,measure,24,256,0.029144836007617414,3.2095823389827274,0.012472303933235725,80.4920705910829,True,
16,0,2,measure,24,256,0.050827344006393105,3.2240204520057887,0.0124438945411741,80.67583386420515,True,
16,0,3,measure,24,256,0.05024258297635242,3.223360290983692,0.012443598854930743,80.67775089275317,True,
16,0,4,measure,24,256,0.050456065975595266,3.2234088869881816,0.012442952239265044,80.68194342653433,True,
16,0,5,measure,24,256,0.050155428994912654,3.223341693985276,0.012443867705844562,80.6760078424761,True,
16,0,6,measure,24,256,0.049865613982547075,3.223214501980692,0.01244450544312998,80.67187347984715,True,
16,0,7,measure,24,256,0.04955720202997327,3.222685871995054,0.012443641843000317,80.67747218168029,True,
16,0,8,measure,24,256,0.049583593965508044,3.22271866700612,0.01244366695310044,80.67730938244983,True,
16,0,9,measure,24,256,0.04923283797688782,3.222600111970678,0.012444577545073688,80.6714060795791,True,
16,0,10,measure,24,256,0.048935857019387186,3.2222387329675257,0.01244432500371819,80.673043200615,True,
