np,rep,request,phase,prompt_tokens,tokens,ttft_s,wall_s,itl_s,request_tps,stop,error
9,-1,0,warmup,24,256,0.1675172169925645,3.184973228024319,0.011833160827575507,84.83967920793857,True,
9,-1,1,warmup,24,256,0.16712791501777247,3.1846478530205786,0.011833411521579632,84.83788185652809,True,
9,-1,2,warmup,24,256,0.16704004001803696,3.184295984043274,0.01183237625107936,84.84530472362829,True,
9,-1,3,warmup,24,256,0.16659077699296176,3.1839899659971707,0.011832937996094937,84.84127686283504,True,
9,-1,4,warmup,24,256,0.15384446101961657,3.1707915810402483,0.011831165176551497,84.85398975048966,True,
9,-1,5,warmup,24,256,0.1661397130228579,3.183511527022347,0.01183283064313525,84.84204658247774,True,
9,-1,6,warmup,24,256,0.16582197201205418,3.183384885021951,0.011833580051019204,84.83667362701325,True,
9,-1,7,warmup,24,256,0.16560748597839847,3.1830761120072566,0.011833210298152385,84.83932452245874,True,
9,-1,8,warmup,24,256,0.16547557403100654,3.182900022016838,0.01183303705092483,84.84056665308826,True,
9,0,0,measure,24,256,0.029022943985182792,3.0471243799547665,0.011835691905763073,84.82153613162389,True,
9,0,1,measure,24,256,0.04502271197270602,3.05979251395911,0.011822626674456485,84.9152727453101,True,
9,0,2,measure,24,256,0.0447799299727194,3.0596541189588606,0.01182303603523977,84.91233263902436,True,
9,0,3,measure,24,256,0.044429724977817386,3.0591557000298053,0.011822454804125443,84.91650721110246,True,
9,0,4,measure,24,256,0.044441687990911305,3.0591875219834037,0.0118225326823235,84.9159478432627,True,
9,0,5,measure,24,256,0.04425310395890847,3.059007584990468,0.011822566592280625,84.91570428395363,True,
9,0,6,measure,24,256,0.04422961798263714,3.0586991029558703,0.011821448960679345,84.92373244318084,True,
9,0,7,measure,24,256,0.043751128017902374,3.0585077129653655,0.011822574842931227,84.91564502361348,True,
9,0,8,measure,24,256,0.0435763310524635,3.0583124150289223,0.011822494446966505,84.91622247156512,True,
9,1,0,measure,24,256,0.02859956695465371,3.049997658992652,0.011848619968776463,84.72898711183156,True,
9,1,1,measure,24,256,0.028299681027419865,3.049791098048445,0.011848985949102058,84.72637008262554,True,
9,1,2,measure,24,256,0.04362575203413144,3.062011454021558,0.011836806674460496,84.81354779524673,True,
9,1,3,measure,24,256,0.04352523200213909,3.0619035200215876,0.011836777600076268,84.8137561206677,True,
9,1,4,measure,24,256,0.043457627994939685,3.061658413033001,0.011836081509953182,84.8187440905366,True,
9,1,5,measure,24,256,0.04319031798513606,3.0613609819556586,0.011835963388119696,84.81959057385505,True,
9,1,6,measure,24,256,0.04282202699687332,3.0611554149654694,0.011836601521445474,84.81501779109085,True,
9,1,7,measure,24,256,0.04274095600703731,3.061056718986947,0.011836532403842784,84.81551305528664,True,
9,1,8,measure,24,256,0.04271255899220705,3.06095988600282,0.0118362640274926,84.81743616867612,True,
9,2,0,measure,24,256,0.04599305702140555,3.075868501968216,0.011881864489987492,84.49192207783778,True,
9,2,1,measure,24,256,0.03419205395039171,3.0632686719764024,0.01187873183539612,84.5142042550347,True,
9,2,2,measure,24,256,0.034018378995824605,3.0629734349786304,0.011878255121501199,84.51759609121557,True,
9,2,3,measure,24,256,0.04549229302210733,3.0751978610060178,0.011881198305819256,84.49665957816252,True,
9,2,4,measure,24,256,0.045266895031090826,3.075046239013318,0.011881487623459714,84.49460206020261,True,
9,2,5,measure,24,256,0.04519982199417427,3.0748936259769835,0.011881152172481604,84.49698767032649,True,
9,2,6,measure,24,256,0.044884916045702994,3.0745988900307566,0.011881231270529622,84.4964251405149,True,
9,2,7,measure,24,256,0.044827422010712326,3.0744900749996305,0.011881030011721248,84.49785646842325,True,
9,2,8,measure,24,256,0.044699076970573515,3.074206721968949,0.01188042213724853,84.50217989139199,True,
