epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779197199606,46.000,54.625,39.081,11,2900,1000
1779197200115,46.000,62.625,40.037,7,2900,1000
1779197200624,46.000,61.125,39.091,5,2900,1000
1779197201133,48.000,60.500,47.009,18,2900,1000
1779197201646,48.000,60.500,55.046,30,2900,1000
1779197202155,49.000,60.500,58.062,37,2900,1000
1779197202666,48.000,60.500,59.099,42,2900,1000
1779197203175,48.000,60.500,60.060,44,2900,1000
1779197203684,48.000,59.875,59.087,45,2900,1000
1779197204195,58.000,59.375,68.068,51,2900,1000
1779197204714,46.000,58.500,66.047,43,2900,1000
1779197205225,57.000,58.000,87.082,64,2900,1000
1779197205738,55.000,58.125,99.074,76,2900,1000
1779197206251,59.000,58.375,107.091,84,2900,1000
1779197206763,60.000,58.625,112.075,89,2900,1000
1779197207275,59.000,59.000,115.060,92,2900,1000
1779197207790,58.000,59.250,116.055,92,2900,1000
1779197208306,60.000,59.500,117.097,94,2900,1000
1779197208819,59.000,59.750,118.076,95,2900,1000
1779197209333,59.000,60.000,119.029,95,2900,1000
1779197209847,61.000,60.250,119.056,96,2900,1000
1779197210360,59.000,60.375,118.081,95,2900,1000
1779197210873,60.000,60.500,119.034,96,2900,1000
1779197211388,60.000,60.625,119.055,96,2900,1000
1779197211902,61.000,60.750,119.080,96,2900,1000
1779197212415,61.000,60.875,119.086,96,2900,1000
1779197212928,61.000,60.875,119.019,95,2900,1000
1779197213442,61.000,61.000,119.053,96,2900,1000
1779197213954,62.000,61.125,119.073,96,2900,1000
1779197214468,60.000,61.250,119.085,96,2900,1000
1779197214982,61.000,61.375,119.097,96,2900,1000
1779197215496,60.000,61.500,119.021,95,2900,1000
1779197216008,62.000,61.625,119.062,96,2900,1000
1779197216520,60.000,61.625,119.069,96,2900,1000
1779197217034,62.000,61.750,119.084,96,2900,1000
