prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,4.506592,512,115.811138,12,167.660989,1603
code_cpp,4.542284,512,115.832990,18,171.574001,1953
explain_concept,5.650365,512,92.711819,20,180.756647,2096
summarize,5.420926,512,96.895245,28,233.129345,2181
qa_factual,5.416488,512,96.988470,31,257.176041,1896
stepwise_math,4.825370,512,110.250711,40,243.156660,1334
