epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1784934329305,46.000,56.875,32.079,0,2900,1000
1784934329813,47.000,65.500,41.020,0,2900,1000
1784934330320,47.000,67.125,41.096,0,2900,1000
1784934330827,47.000,65.375,45.042,3,2900,1000
1784934331334,47.000,64.500,48.033,8,2900,1000
1784934331841,49.000,62.750,46.027,9,2900,1000
1784934332349,49.000,62.875,54.060,21,2900,1000
1784934332856,49.000,63.250,59.074,28,2900,1000
1784934333365,49.000,63.125,62.071,33,2900,1000
1784934333873,49.000,62.375,61.044,35,2900,1000
1784934334380,47.000,61.375,56.029,27,2900,1000
1784934334887,58.000,60.500,80.051,53,2900,1000
1784934335397,59.000,59.875,96.029,70,2900,1000
1784934335907,59.000,59.625,105.079,80,2900,1000
1784934336419,61.000,59.875,111.048,87,2900,1000
1784934336928,62.000,60.250,114.089,91,2900,1000
1784934337438,62.000,60.625,116.091,94,2900,1000
1784934337947,61.000,60.875,118.019,95,2900,1000
1784934338457,62.000,61.250,118.090,96,2900,1000
1784934338965,60.000,61.375,117.084,94,2900,1000
1784934339473,62.000,61.500,118.039,95,2900,1000
1784934339983,62.000,61.875,119.003,96,2900,1000
1784934340494,62.000,62.000,119.042,96,2900,1000
1784934341005,61.000,62.125,119.061,97,2900,1000
1784934341515,62.000,62.250,119.073,97,2900,1000
1784934342027,62.000,62.250,119.085,97,2900,1000
1784934342539,62.000,62.375,119.091,97,2900,1000
1784934343049,62.000,62.500,119.096,97,2900,1000
1784934343558,63.000,62.500,118.070,95,2900,1000
1784934344069,62.000,62.625,119.024,96,2900,1000
1784934344581,63.000,62.875,119.055,97,2900,1000
1784934345093,63.000,63.000,119.066,97,2900,1000
1784934345603,64.000,63.125,119.084,97,2900,1000
1784934346114,63.000,63.250,119.090,97,2900,1000
1784934346623,64.000,63.250,119.091,97,2900,1000
1784934347132,64.000,63.375,120.002,98,2900,1000
1784934347643,63.000,63.500,119.095,98,2900,1000
1784934348154,64.000,63.625,120.000,98,2900,1000
1784934348663,64.000,63.625,120.001,98,2900,1000
1784934349171,65.000,63.750,119.027,96,2900,1000
1784934349683,64.000,63.750,119.023,96,2900,1000
1784934350193,65.000,63.875,119.064,96,2900,1000
1784934350702,64.000,64.000,119.068,97,2900,1000
1784934351214,64.000,64.125,119.082,97,2900,1000
1784934351725,65.000,64.250,119.091,97,2900,1000
1784934352234,64.000,64.250,120.000,97,2900,1000
1784934352746,65.000,64.375,119.099,97,2900,1000
1784934353255,64.000,64.375,120.000,97,2900,1000
1784934353765,64.000,64.500,119.099,98,2900,1000
1784934354276,64.000,64.625,119.097,97,2900,1000
1784934354786,65.000,64.625,118.092,95,2900,1000
1784934355295,65.000,64.750,119.035,96,2900,1000
1784934355807,65.000,64.875,119.061,97,2900,1000
1784934356316,64.000,65.000,119.079,97,2900,1000
1784934356827,66.000,65.125,119.088,97,2900,1000
1784934357337,65.000,65.250,119.090,97,2900,1000
1784934357847,66.000,65.375,119.098,97,2900,1000
1784934358357,65.000,65.500,119.096,98,2900,1000
1784934358867,67.000,65.625,119.096,98,2900,1000
1784934359378,65.000,65.750,119.098,98,2900,1000
1784934359888,65.000,65.750,120.001,98,2900,1000
1784934360398,67.000,65.750,119.004,96,2900,1000
1784934360907,66.000,66.000,119.045,96,2900,1000
1784934361417,65.000,66.125,119.062,97,2900,1000
1784934361927,66.000,66.250,119.080,97,2900,1000
1784934362437,66.000,66.375,119.095,97,2900,1000
1784934362946,66.000,66.500,120.000,97,2900,1000
1784934363457,67.000,66.750,119.097,97,2900,1000
1784934363968,66.000,66.750,119.098,97,2900,1000
1784934364479,67.000,66.875,119.098,97,2900,1000
