np,rep,request,phase,prompt_tokens,tokens,ttft_s,wall_s,itl_s,request_tps,stop,error
4,-1,0,warmup,24,128,0.270739625000715,4.006256930002564,0.029413522086628736,34.26566912930862,True,
4,-1,1,warmup,24,128,0.26958960800038767,4.005426267001894,0.029416036685051234,34.26273996524546,True,
4,-1,2,warmup,24,128,0.2694992609976907,4.005407880998973,0.029416603307096712,34.26207999700915,True,
4,-1,3,warmup,24,128,0.27025955700082704,4.005546462001803,0.02941170791339351,34.26778270462375,True,
4,0,0,measure,24,128,0.15565513099863892,3.8838252679997822,0.029355670370087742,34.33319706352252,True,
4,0,1,measure,24,128,0.15603270000065095,3.883934081000916,0.02935355418110445,34.33567225044328,True,
4,0,2,measure,24,128,0.15538375100004487,3.8835905689993524,0.02935595919684494,34.33285926682831,True,
4,0,3,measure,24,128,0.15590487900044536,3.883823874999507,0.029353692881882377,34.33551000903567,True,
4,1,0,measure,24,128,0.2525054090001504,4.198288662999403,0.031069159480309073,32.43969365784739,True,
4,1,1,measure,24,128,0.1833321439989959,4.17084936700121,0.031397773409466256,32.10017483100133,True,
4,1,2,measure,24,128,0.25266917900080443,4.19827871400048,0.031067791614170677,32.4411219266811,True,
4,1,3,measure,24,128,0.2521903929991822,4.1979116369984695,0.031068671212592814,32.44020347222053,True,
4,2,0,measure,24,128,0.15567139699851396,3.9080165149971435,0.02954602455117031,34.11200088873242,True,
4,2,1,measure,24,128,0.1563561650000338,3.908323935000226,0.029543053307088125,34.11543164721627,True,
4,2,2,measure,24,128,0.15596075199937331,3.908008880000125,0.029543686047250012,34.114700993508784,True,
4,2,3,measure,24,128,0.15543527500267373,3.907665208000253,0.029545117582658105,34.11304805026792,True,
4,3,0,measure,24,128,0.2532435879984405,4.201499708000483,0.031088630866157818,32.419376076325506,True,
4,3,1,measure,24,128,0.18341890800002147,4.173555664001469,0.03141839965355471,32.07910100010456,True,
4,3,2,measure,24,128,0.25225202000001445,4.200797625002451,0.03109091027560974,32.41699927128511,True,
4,3,3,measure,24,128,0.2523896579987195,4.200838414999453,0.031090147692919158,32.417794399142615,True,
4,4,0,measure,24,128,0.18728088900024886,4.16902533600296,0.03135231848033631,32.14671401032605,True,
4,4,1,measure,24,128,0.18738828899950022,4.16905751000013,0.03135172614961126,32.14732136082174,True,
4,4,2,measure,24,128,0.18689804099994944,4.168683658997907,0.03135264266140124,32.146381618696594,True,
4,4,3,measure,24,128,0.24458735999724013,4.188946558999305,0.031057946448835156,32.45140554957175,True,
