np,rep,request,phase,prompt_tokens,tokens,ttft_s,wall_s,itl_s,request_tps,stop,error
16,-1,0,warmup,24,128,0.8890783419992658,10.545045110000501,0.07603123439371051,13.256052249908036,True,
16,-1,1,warmup,24,128,0.894466197998554,10.546570820999477,0.07600082380315688,13.26135646053572,True,
16,-1,2,warmup,24,128,0.8920469530021364,10.545615956001711,0.07601235435432736,13.259344804002293,True,
16,-1,3,warmup,24,128,0.3789096429973142,10.366849224999896,0.07864519355907545,12.81545597558931,True,
16,-1,4,warmup,24,128,0.8894339270009368,10.54450191900105,0.07602415741732373,13.257286236208465,True,
16,-1,5,warmup,24,128,0.8939215339996736,10.54584327900011,0.07599938381890108,13.261607727632297,True,
16,-1,6,warmup,24,128,0.8871312289993512,10.542993813000066,0.07603041404724972,13.256195278927192,True,
16,-1,7,warmup,24,128,0.8902829149992613,10.544067409999116,0.07601405114173114,13.259048828601589,True,
16,-1,8,warmup,24,128,0.8949810140002228,10.545639742002095,0.07598943880316435,13.263343322731075,True,
16,-1,9,warmup,24,128,0.8876933570027177,10.542866523999692,0.0760249855669053,13.25714182294791,True,
16,-1,10,warmup,24,128,0.8916273419999925,10.544127678000223,0.07600393965354511,13.260812799208894,True,
16,-1,11,warmup,24,128,0.894624667998869,10.545102371997928,0.07598801341731543,13.263592116995216,True,
16,-1,12,warmup,24,128,0.8906200940000417,10.543334878999303,0.07600562822834064,13.260518191101799,True,
16,-1,13,warmup,24,128,0.8879075750010088,10.542302072000894,0.0760188543070857,13.258211070593413,True,
16,-1,14,warmup,24,128,0.8851419019993045,10.54073448899726,0.07602828808659806,13.256565958713137,True,
16,-1,15,warmup,24,128,0.8927130830015813,10.5435166640018,0.07599057937795448,13.26314424759373,True,
16,0,0,measure,24,128,0.3683712660022138,9.540568568001618,0.0722220259999953,13.955216594839046,True,
16,0,1,measure,24,128,0.3686785659992893,9.540901008000219,0.07222222395276323,13.955178345203397,True,
16,0,2,measure,24,128,0.36825414700069814,9.540506306999305,0.07222245795274493,13.955133130576673,True,
16,0,3,measure,24,128,0.3689762180001708,9.541131788999337,0.07222169740944226,13.955280087563578,True,
16,0,4,measure,24,128,0.3685537220007973,9.540669866000826,0.07222138696063014,13.95534007533601,True,
16,0,5,measure,24,128,0.36892468700170866,9.540980011999636,0.07222090807084983,13.955432611831625,True,
16,0,6,measure,24,128,0.36896230099955574,9.540969460998895,0.07222052881889243,13.95550589605179,True,
16,0,7,measure,24,128,0.36894902499989257,9.540965102998598,0.07222059903935989,13.955492327040169,True,
16,0,8,measure,24,128,0.3690619050030364,9.541035600002942,0.07222026531495988,13.955556814317848,True,
16,0,9,measure,24,128,0.3691008909991069,9.541098163001152,0.07222045096064603,13.955520940976077,True,
16,0,10,measure,24,128,0.3692024600022705,9.541068165002798,0.07221941500000416,13.95572112773239,True,
16,0,11,measure,24,128,0.36937810300150886,9.54122292700049,0.07221925058266915,13.955752899904734,True,
16,0,12,measure,24,128,0.36945579500024905,9.5412849380009,0.07221912711024134,13.955776759936851,True,
16,0,13,measure,24,128,0.3704131459999189,9.541753272998903,0.07221527659054318,13.956520882176,True,
16,0,14,measure,24,128,0.36933436800245545,9.541089958001976,0.07221854795275214,13.955888678451656,True,
16,0,15,measure,24,128,0.3694276300011552,9.541130066001642,0.07221812941732667,13.955969558887814,True,
16,1,0,measure,24,128,0.38107381100053317,9.961545365000347,0.07543678388976231,13.360511461104483,True,
16,1,1,measure,24,128,0.38050775500232703,9.961158380003326,0.07543819389764567,13.360261741095131,True,
16,1,2,measure,24,128,0.5415639769998961,10.030126705001749,0.07471309234647128,13.489925046525446,True,
16,1,3,measure,24,128,0.5414873779991467,10.030100945001323,0.07471349265356043,13.489852768916187,True,
16,1,4,measure,24,128,0.5415303310001036,10.030102927998087,0.07471317005510222,13.489911015751405,True,
16,1,5,measure,24,128,0.5417029989985167,10.030213605001336,0.07471268193703007,13.489999148973071,True,
16,1,6,measure,24,128,0.5417520239971054,10.030222391997086,0.07471236510236205,13.490056356362988,True,
16,1,7,measure,24,128,0.5417915409998386,10.030226920000132,0.07471208959842751,13.49010610150629,True,
16,1,8,measure,24,128,0.5419199819989444,10.030345651997777,0.0747120131495971,13.490119905214554,True,
16,1,9,measure,24,128,0.5420012920003501,10.030429967999225,0.07471203681888879,13.490115631450964,True,
16,1,10,measure,24,128,0.5421169280016329,10.030501296998409,0.07471168794485651,13.49017862495527,True,
16,1,11,measure,24,128,0.5423404040011519,10.030636030001915,0.07471098918110837,13.490304797127292,True,
16,1,12,measure,24,128,0.5424506999988807,10.030764811999688,0.07471113474016385,13.490278514083526,True,
16,1,13,measure,24,128,0.5431838719996449,10.031397728002048,0.07471034532285357,13.490421057386376,True,
16,1,14,measure,24,128,0.5423564450029517,10.030683482000313,0.07471123651179025,13.49026013762974,True,
16,1,15,measure,24,128,0.5424050410001655,10.03064904599887,0.07471058271652524,13.490378191429897,True,
16,2,0,measure,24,128,0.38062319999880856,10.004552245998639,0.0757789688661404,13.300181182570437,True,
16,2,1,measure,24,128,0.38074851500277873,10.004613806002453,0.07577846685826516,13.300269291976349,True,
16,2,2,measure,24,128,0.5410782789986115,10.074967002998164,0.07506998995275238,13.425791270018394,True,
16,2,3,measure,24,128,0.5415153630019631,10.075313018001907,0.07506927287401531,13.425919516224592,True,
16,2,4,measure,24,128,0.5411090300003707,10.074980238001444,0.07506985203150451,13.425815936403573,True,
16,2,5,measure,24,128,0.5413714719979907,10.075204716998996,0.07506955311024414,13.425869396983195,True,
16,2,6,measure,24,128,0.5417060559993843,10.075184868001088,0.07506676229922601,13.426368540187104,True,
16,2,7,measure,24,128,0.5415371159979259,10.075160870997934,0.07506790358267723,13.426164414435704,True,
16,2,8,measure,24,128,0.5415951889990538,10.075214905999019,0.0750678717874013,13.426170101137512,True,
16,2,9,measure,24,128,0.541652340998553,10.075251619000483,0.07506771085040889,13.426198885383243,True,
16,2,10,measure,24,128,0.5417659230006393,10.075348878999648,0.07506758233070086,13.426221871752421,True,
16,2,11,measure,24,128,0.541895084999851,10.075539220000792,0.07506806405512552,13.426135713422806,True,
16,2,12,measure,24,128,0.5419418269993912,10.075482880998607,0.0750672523936946,13.426280882936505,True,
16,2,13,measure,24,128,0.541972065999289,10.075558126998658,0.0750676067795226,13.426217498956763,True,
16,2,14,measure,24,128,0.5421628879994387,10.075595520000206,0.0750663986771714,13.42643357759133,True,
16,2,15,measure,24,128,0.5421847809993778,10.075672200000554,0.0750668300708754,13.42635641862635,True,
16,3,0,measure,24,128,0.39606585200090194,9.99934962900079,0.0756164076929125,13.328774091479344,True,
16,3,1,measure,24,128,0.39560358000017004,9.998935731000529,0.07561678859055401,13.328706951645582,True,
16,3,2,measure,24,128,0.39612901600048644,9.999253440997563,0.07561515295273288,13.328995266042172,True,
16,3,3,measure,24,128,0.553190946997347,10.065018526998756,0.0748962801574914,13.456930219080048,True,
16,3,4,measure,24,128,0.5531611799997336,10.06491299100162,0.07489568355119595,13.45703741470075,True,
16,3,5,measure,24,128,0.553832040000998,10.065469697998196,0.07489478470863936,13.457198918041218,True,
16,3,6,measure,24,128,0.5534974570000486,10.065128292000736,0.07489473098425738,13.457208571319699,True,
16,3,7,measure,24,128,0.5531800559983822,10.064694543998485,0.07489381486614254,13.45737318294443,True,
16,3,8,measure,24,128,0.5535961389978183,10.065314555999066,0.07489542060630903,13.457084660035012,True,
16,3,9,measure,24,128,0.5536542929985444,10.065247624999756,0.07489443568504892,13.457261631376872,True,
16,3,10,measure,24,128,0.5536761250004929,10.065306470001815,0.07489472712599467,13.457209264578733,True,
16,3,11,measure,24,128,0.5538177919988811,10.065382778997446,0.07489421249605169,13.457301734779108,True,
16,3,12,measure,24,128,0.5540017210005317,10.06547141199917,0.07489346213384754,13.457436564313006,True,
16,3,13,measure,24,128,0.5542375530021673,10.065644661000988,0.07489296935432142,13.45752511133244,True,
16,3,14,measure,24,128,0.553797062002559,10.065248316001089,0.07489331696061835,13.457462650212284,True,
16,3,15,measure,24,128,0.5541397109991522,10.065608619999693,0.07489345597638221,13.457437670734095,True,
16,4,0,measure,24,128,0.36352387399892905,9.575174776000495,0.07253268426772887,13.895446251896862,True,
16,4,1,measure,24,128,0.36345852600061335,9.575099128000147,0.07253260316535066,13.89546178909928,True,
16,4,2,measure,24,128,0.36359965199881117,9.575411689002067,0.07253395304726973,13.89520318975596,True,
16,4,3,measure,24,128,0.36410147300193785,9.57546327000091,0.0725304078503856,13.895882370150952,True,
16,4,4,measure,24,128,0.36358485399978235,9.575138255000638,0.07253191654331383,13.895593330229461,True,
16,4,5,measure,24,128,0.3640523959984421,9.575360267997894,0.07252998324409017,13.895963719668366,True,
16,4,6,measure,24,128,0.36432016999970074,9.575342282998463,0.0725277331732186,13.896394822390457,True,
16,4,7,measure,24,128,0.36423860099966987,9.575370678998297,0.07252859903935926,13.896228923449716,True,
16,4,8,measure,24,128,0.3645289180021791,9.575826690001122,0.07252990371652711,13.895978956309728,True,
16,4,9,measure,24,128,0.3641128950002894,9.575214123000478,0.07252835612598574,13.896275464968474,True,
16,4,10,measure,24,128,0.36435432600046624,9.575672738999856,0.07253006624408968,13.895947817780478,True,
16,4,11,measure,24,128,0.36458670099818846,9.575686254996981,0.07252834294487238,13.896277990441614,True,
16,4,12,measure,24,128,0.36457750200133887,9.575749910000013,0.07252891659841476,13.896168080498533,True,
16,4,13,measure,24,128,0.36498551000113366,9.576044736000767,0.07252802540157192,13.896338831336605,True,
16,4,14,measure,24,128,0.3644469780010695,9.575484200002393,0.0725278521417427,13.896372027925523,True,
16,4,15,measure,24,128,0.3648387439970975,9.575854804999835,0.07252768551970659,13.896403952862672,True,
