np,rep,phase,requests,total_tokens,batch_wall_s,aggregate_tps,mean_request_tps,mean_ttft_s,p95_ttft_s,mean_itl_s,p95_itl_s,errors
4,0,measure,4,512,3.960987741000281,129.26068785830248,33.6587001724025,0.15701158175033925,0.1571009408500686,0.02994393754921819,0.029944421207098247,0
4,1,measure,4,512,3.9752737149974564,128.79616265626822,33.49055444622215,0.15219667075052712,0.15267642320122832,0.03009427681298423,0.030094884970473974,0
4,2,measure,4,512,3.950550215999101,129.60220020150138,33.70788358504245,0.15218624549925153,0.1528491158995166,0.029900246151569942,0.029901049154323404,0
4,3,measure,4,512,4.2808332450003945,119.60288352693188,31.72482147261792,0.23814389100061817,0.25587934415088964,0.031769901287402966,0.0319687137531462,0
4,4,measure,4,512,4.003422825000598,127.89056324569552,33.29447051298152,0.1580104129989195,0.1585826010496021,0.030271513584656223,0.030272177470477064,0
