build_commit,build_number,cpu_info,gpu_info,backends,model_filename,model_type,model_size,model_n_params,n_batch,n_ubatch,n_threads,cpu_mask,cpu_strict,poll,type_k,type_v,n_gpu_layers,n_cpu_moe,split_mode,main_gpu,no_kv_offload,flash_attn,devices,tensor_split,tensor_buft_overrides,use_mmap,use_direct_io,embeddings,no_op_offload,no_host,fit_target,fit_min_ctx,n_prompt,n_gen,n_depth,test_time,avg_ns,stddev_ns,avg_ts,stddev_ts
"1e5ad35d5","9093","AMD RYZEN AI MAX+ 395 w/ Radeon 8060S","AMD Radeon 8060S Graphics (RADV GFX1151), 10.0.0.3:50052, 10.0.0.1:50052","Vulkan,RPC","/models/Qwen3-Coder-Next-UD-Q8_K_XL-00001-of-00003.gguf","qwen3next 80B.A3B Q8_0","86342757376","79674391296","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","0","0","512","0","0","2026-05-09T20:38:32Z","753061341","6001534","679.932234","5.381479"
"1e5ad35d5","9093","AMD RYZEN AI MAX+ 395 w/ Radeon 8060S","AMD Radeon 8060S Graphics (RADV GFX1151), 10.0.0.3:50052, 10.0.0.1:50052","Vulkan,RPC","/models/Qwen3-Coder-Next-UD-Q8_K_XL-00001-of-00003.gguf","qwen3next 80B.A3B Q8_0","86342757376","79674391296","2048","512","16","0x0","0","50","f16","f16","999","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","0","0","0","128","0","2026-05-09T20:38:49Z","4350452008","52765667","29.426357","0.358154"
