unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1784172758.1696298,48000,35062000,2900000000,0
1784172759.170322,48000,38099000,2900000000,0
1784172760.1713657,48000,39017000,2900000000,3
1784172761.1725428,48000,36076000,2900000000,5
1784172762.1736941,48000,34043000,2900000000,6
1784172763.174909,48000,34048000,2900000000,7
1784172764.1760354,48000,34022000,2900000000,7
1784172765.1771448,48000,34075000,2900000000,7
1784172766.1781762,48000,33065000,2900000000,7
1784172767.1784625,48000,33019000,2900000000,7
1784172768.1795049,48000,33079000,2900000000,7
1784172769.1808093,48000,33006000,2900000000,7
1784172770.1818032,48000,34023000,2900000000,7
1784172771.1828368,49000,34097000,2900000000,7
1784172772.1840603,48000,35037000,2900000000,7
1784172773.185155,48000,35026000,2900000000,7
1784172774.1863286,48000,33072000,2900000000,7
1784172775.1874325,48000,32094000,2900000000,7
1784172776.1884172,48000,32056000,2900000000,7
1784172777.1895077,48000,34072000,2900000000,7
1784172778.1898646,48000,36005000,2900000000,7
1784172779.1907644,56000,42059000,2900000000,11
1784172780.1920297,55000,81036000,2900000000,63
1784172781.1930792,48000,80003000,2900000000,66
1784172782.194036,48000,51016000,2900000000,24
1784172783.1944983,48000,41083000,2900000000,9
1784172784.1954248,56000,81053000,2900000000,61
1784172785.1968157,49000,86047000,2900000000,66
1784172786.1978564,49000,55039000,2900000000,24
1784172787.1986132,48000,39017000,2900000000,9
1784172788.1990118,56000,79083000,2900000000,61
1784172789.2020512,49000,81096000,2900000000,66
1784172790.2040317,49000,44077000,2900000000,24
1784172791.2044134,49000,34094000,2900000000,9
1784172792.205281,55000,78039000,2900000000,61
1784172793.20676,49000,81047000,2900000000,65
1784172794.20749,49000,46044000,2900000000,24
1784172795.2080102,48000,36088000,2900000000,9
1784172796.2089374,55000,79061000,2900000000,62
1784172797.210278,50000,79042000,2900000000,64
1784172798.2113535,49000,44068000,2900000000,23
1784172799.2124858,51000,36040000,2900000000,9
1784172800.2176647,57000,79098000,2900000000,63
1784172801.218502,50000,78011000,2900000000,63
1784172802.2198763,49000,43023000,2900000000,23
1784172803.2219234,53000,37032000,2900000000,11
1784172804.2240958,55000,79015000,2900000000,63
1784172805.225184,49000,76063000,2900000000,61
1784172806.2264826,49000,44004000,2900000000,22
1784172807.2272513,56000,39090000,2900000000,12
1784172808.2286139,57000,83008000,2900000000,64
1784172809.2295597,49000,79011000,2900000000,60
1784172810.230692,49000,45041000,2900000000,22
1784172811.2320132,57000,42037000,2900000000,13
1784172812.2330253,58000,82032000,2900000000,64
1784172813.234019,50000,78001000,2900000000,59
1784172814.2343352,49000,47023000,2900000000,22
1784172815.235299,56000,43034000,2900000000,14
1784172816.236593,59000,85057000,2900000000,64
1784172817.2378604,50000,85012000,2900000000,59
1784172818.2386224,50000,50074000,2900000000,22
