unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1784172822.5132155,50000,30083000,2900000000,0
1784172823.5136228,49000,39058000,2900000000,0
1784172824.5143757,50000,40004000,2900000000,2
1784172825.514673,50000,38016000,2900000000,5
1784172826.5157735,50000,36080000,2900000000,6
1784172827.5189817,50000,35092000,2900000000,7
1784172828.519975,50000,35053000,2900000000,7
1784172829.520229,50000,35077000,2900000000,7
1784172830.5213041,50000,35023000,2900000000,7
1784172831.522438,50000,35025000,2900000000,7
1784172832.5236738,50000,35016000,2900000000,7
1784172833.5248942,50000,35015000,2900000000,7
1784172834.5256507,50000,35009000,2900000000,7
1784172835.5270321,50000,35014000,2900000000,7
1784172836.5281827,50000,35010000,2900000000,7
1784172837.5291579,50000,36039000,2900000000,7
1784172838.5304239,50000,38025000,2900000000,7
1784172839.533461,50000,37004000,2900000000,7
1784172840.5344236,50000,37021000,2900000000,7
1784172841.5347803,50000,36090000,2900000000,7
1784172842.5359247,49000,36072000,2900000000,5
1784172843.536721,56000,57066000,2900000000,29
1784172844.5371733,56000,90012000,2900000000,70
1784172845.5402246,50000,72016000,2900000000,51
1784172846.5412307,50000,45016000,2900000000,19
1784172847.5425901,56000,54029000,2900000000,25
1784172848.5435386,58000,88027000,2900000000,68
1784172849.5447178,50000,74051000,2900000000,50
1784172850.5456655,50000,42082000,2900000000,19
1784172851.546124,58000,53024000,2900000000,25
1784172852.5470119,57000,88019000,2900000000,68
1784172853.5482528,50000,70023000,2900000000,51
1784172854.5494423,50000,40049000,2900000000,19
1784172855.5505705,58000,50061000,2900000000,26
1784172856.5515668,57000,84006000,2900000000,69
1784172857.5525582,50000,66040000,2900000000,50
1784172858.5529459,50000,39014000,2900000000,18
1784172859.55407,57000,50048000,2900000000,28
1784172860.555233,57000,82020000,2900000000,70
1784172861.5560637,51000,64084000,2900000000,48
1784172862.5564787,50000,41009000,2900000000,18
1784172863.5572116,56000,53049000,2900000000,30
1784172864.5577412,57000,83007000,2900000000,70
1784172865.5586765,50000,62062000,2900000000,47
1784172866.5608516,50000,37050000,2900000000,17
1784172867.5630183,57000,54065000,2900000000,32
1784172868.564113,57000,86051000,2900000000,71
1784172869.5650864,51000,67040000,2900000000,46
1784172870.5654593,51000,42005000,2900000000,17
1784172871.56624,58000,60065000,2900000000,33
1784172872.5667472,58000,90024000,2900000000,71
1784172873.5677798,51000,65023000,2900000000,45
1784172874.5686007,51000,39012000,2900000000,17
1784172875.5690398,58000,58059000,2900000000,34
1784172876.5702014,59000,90074000,2900000000,71
1784172877.5712373,51000,71073000,2900000000,45
1784172878.5722587,51000,45096000,2900000000,16
1784172879.573714,59000,62060000,2900000000,34
1784172880.5747359,59000,92058000,2900000000,72
1784172881.5756583,51000,69008000,2900000000,44
1784172882.5778732,51000,40053000,2900000000,16
1784172883.580003,51000,38065000,2900000000,7
1784172884.5808852,50000,34003000,2900000000,2
1784172885.5812402,51000,32013000,2900000000,1
1784172886.5821579,50000,33034000,2900000000,0
1784172887.582513,51000,32001000,2900000000,0
1784172888.5833814,51000,36024000,2900000000,3
1784172889.5838492,50000,43015000,2900000000,10
1784172890.5848863,62000,83018000,2900000000,56
1784172891.5860221,66000,108028000,2900000000,77
