np,rep,request,phase,prompt_tokens,tokens,ttft_s,wall_s,itl_s,request_tps,stop,error
16,-1,0,warmup,24,128,0.3473323190009978,11.841281966000679,0.09050354052755655,11.136293783348219,True,
16,-1,1,warmup,24,128,0.8914317670023593,12.027152406000823,0.08768283967715326,11.494541229036454,True,
16,-1,2,warmup,24,128,0.8902493200002937,12.025851427999442,0.08768190636219801,11.494663580701442,True,
16,-1,3,warmup,24,128,0.8916027900013432,12.027015628998925,0.08768041605509906,11.494858955900431,True,
16,-1,4,warmup,24,128,0.8915524120020564,12.026893340000242,0.08767984982675738,11.494933188633922,True,
16,-1,5,warmup,24,128,0.8917333550016338,12.026956914000039,0.08767892566140476,11.495054349094127,True,
16,-1,6,warmup,24,128,0.889127460999589,12.025079382001422,0.08768466079529003,11.49430249951049,True,
16,-1,7,warmup,24,128,0.8902079690014943,12.02564893300223,0.08768063751181682,11.494829923108156,True,
16,-1,8,warmup,24,128,0.8889888599987898,12.024758434999967,0.08768322500000927,11.49449071641611,True,
16,-1,9,warmup,24,128,0.8915540349989897,12.026613885998813,0.08767763662204585,11.49522334974309,True,
16,-1,10,warmup,24,128,0.8882899380005256,12.024251016002381,0.08768473289765241,11.494293047849558,True,
16,-1,11,warmup,24,128,0.8889073110003665,12.024370778999582,0.08768081470865524,11.494806692855024,True,
16,-1,12,warmup,24,128,0.8906571549996443,12.025678901998617,0.0876773365905431,11.495262686352417,True,
16,-1,13,warmup,24,128,0.8886422950017732,12.024082267002086,0.08768062970078987,11.494830947124825,True,
16,-1,14,warmup,24,128,0.8894714820016816,12.024577593001595,0.08767800087401507,11.495175593661749,True,
16,-1,15,warmup,24,128,0.8897043469987693,12.024713808998058,0.08767723985826212,11.495275368811193,True,
16,0,0,measure,24,128,0.3967170610012545,11.13378264900166,0.08454382352756225,11.921320490307055,True,
16,0,1,measure,24,128,0.39549326300038956,11.133065428999544,0.08454781233070201,11.92075806533956,True,
16,0,2,measure,24,128,0.3956093890010379,11.13333634800074,0.084549031173226,11.92058621799079,True,
16,0,3,measure,24,128,0.396396205000201,11.133403339001234,0.08454336325985065,11.921385391899442,True,
16,0,4,measure,24,128,0.3968309029987722,11.133661273001053,0.0845419714173408,11.921581657620322,True,
16,0,5,measure,24,128,0.39626395700179273,11.133147800999723,0.08454239247242465,11.921522283353546,True,
16,0,6,measure,24,128,0.3969954339991091,11.133568110999477,0.08453994233858557,11.921867792521777,True,
16,0,7,measure,24,128,0.3970670130001963,11.133598218999396,0.08453961579526928,11.921913842012405,True,
16,0,8,measure,24,128,0.3963267290018848,11.132999712001038,0.08454073214959963,11.921756413991556,True,
16,0,9,measure,24,128,0.39693196000007447,11.133373561002372,0.08453891024411259,11.922013340812155,True,
16,0,10,measure,24,128,0.3970358729966392,11.133298734999698,0.08453750285041779,11.922211820372578,True,
16,0,11,measure,24,128,0.3971126029973675,11.13333490599689,0.08453718348818522,11.922256859774498,True,
16,0,12,measure,24,128,0.39734750099887606,11.133357470000192,0.08453551156693949,11.922492655053562,True,
16,0,13,measure,24,128,0.39739158600059454,11.133307993000926,0.08453477485827032,11.9225965578996,True,
16,0,14,measure,24,128,0.39738632700027665,11.133278094999696,0.08453458085038913,11.922623920402298,True,
16,0,15,measure,24,128,0.39750031899893656,11.133296560998133,0.08453382867715903,11.922730006671971,True,
16,1,0,measure,24,128,0.40659420900192345,10.749168044003454,0.08143758925198055,12.37602960752574,True,
16,1,1,measure,24,128,0.40610336100144195,10.7487130360023,0.08143787145669967,12.375986721164683,True,
16,1,2,measure,24,128,0.40673590499864076,10.749039774000266,0.08143546353544587,12.376352660034174,True,
16,1,3,measure,24,128,0.40701609200186795,10.748999486000685,0.0814329401102269,12.376736175603904,True,
16,1,4,measure,24,128,0.4075848020002013,10.749201409998932,0.08143005203148607,12.377175141166838,True,
16,1,5,measure,24,128,0.4070353499992052,10.748798213000555,0.08143120364567992,12.377000101011047,True,
16,1,6,measure,24,128,0.4074717600014992,10.749043010000605,0.08142969488188273,12.37722942729917,True,
16,1,7,measure,24,128,0.40762354700200376,10.749089421999088,0.08142886515745736,12.377355545839007,True,
16,1,8,measure,24,128,0.40772996399755357,10.74911991999761,0.08142826737007919,12.377446411421186,True,
16,1,9,measure,24,128,0.40771833200051333,10.749030776998552,0.08142765704722865,12.377539183811429,True,
16,1,10,measure,24,128,0.40794909200121765,10.749136943999474,0.08142667599998628,12.377688311238462,True,
16,1,11,measure,24,128,0.4081007179993321,10.749185128002864,0.08142586149609081,12.377812125407095,True,
16,1,12,measure,24,128,0.40819980099695385,10.749216618998616,0.08142532927560364,12.37789303051682,True,
16,1,13,measure,24,128,0.4084893659965019,10.749411699998745,0.08142458530710428,12.378006126118946,True,
16,1,14,measure,24,128,0.40861550199770136,10.749360970999987,0.08142319266930934,12.378217835812366,True,
16,1,15,measure,24,128,0.4077898909999931,10.748739948998264,0.0814248036062856,12.377972940793542,True,
16,2,0,measure,24,128,0.4040332180011319,10.75014011500025,0.08146540863778833,12.371803353116942,True,
16,2,1,measure,24,128,0.404153714000131,10.75020936099827,0.08146500509447353,12.371864637818629,True,
16,2,2,measure,24,128,0.4045293569979549,10.75042345899783,0.08146373308661319,12.372057817144816,True,
