# elapsed_s	utc	edge_mC	power_uW	sclk_MHz	od_max_MHz	perf_level
191	2026-07-18T19:00:51Z	67000	81086000	2200	2200	manual
193	2026-07-18T19:00:53Z	67000	81018000	2200	2200	manual
195	2026-07-18T19:00:55Z	66000	80022000	2200	2200	manual
197	2026-07-18T19:00:57Z	66000	80015000	2200	2200	manual
199	2026-07-18T19:00:59Z	65000	80041000	2200	2200	manual
201	2026-07-18T19:01:01Z	66000	80048000	2200	2200	manual
203	2026-07-18T19:01:03Z	67000	80069000	2200	2200	manual
205	2026-07-18T19:01:05Z	66000	84066000	2200	2200	manual
207	2026-07-18T19:01:07Z	66000	85027000	2200	2200	manual
209	2026-07-18T19:01:09Z	66000	81007000	2200	2200	manual
211	2026-07-18T19:01:12Z	66000	80020000	2200	2200	manual
214	2026-07-18T19:01:14Z	66000	80047000	2200	2200	manual
216	2026-07-18T19:01:16Z	65000	80033000	2200	2200	manual
218	2026-07-18T19:01:18Z	66000	81037000	2200	2200	manual
220	2026-07-18T19:01:20Z	66000	81010000	2200	2200	manual
222	2026-07-18T19:01:22Z	66000	81020000	2200	2200	manual
224	2026-07-18T19:01:24Z	66000	80035000	2200	2200	manual
226	2026-07-18T19:01:26Z	67000	80048000	2200	2200	manual
228	2026-07-18T19:01:28Z	66000	82050000	2200	2200	manual
230	2026-07-18T19:01:30Z	67000	81003000	2200	2200	manual
232	2026-07-18T19:01:32Z	67000	80081000	2200	2200	manual
234	2026-07-18T19:01:34Z	67000	80075000	2200	2200	manual
236	2026-07-18T19:01:36Z	66000	80056000	2200	2200	manual
238	2026-07-18T19:01:38Z	65000	80010000	2200	2200	manual
240	2026-07-18T19:01:40Z	65000	80058000	2200	2200	manual
242	2026-07-18T19:01:42Z	65000	80068000	2200	2200	manual
244	2026-07-18T19:01:44Z	66000	81001000	2200	2200	manual
246	2026-07-18T19:01:46Z	67000	80059000	2200	2200	manual
248	2026-07-18T19:01:48Z	66000	80071000	2200	2200	manual
250	2026-07-18T19:01:50Z	66000	80046000	2200	2200	manual
252	2026-07-18T19:01:52Z	67000	82009000	2200	2200	manual
254	2026-07-18T19:01:54Z	68000	81066000	2200	2200	manual
256	2026-07-18T19:01:56Z	66000	81034000	2200	2200	manual
258	2026-07-18T19:01:58Z	67000	80075000	2200	2200	manual
260	2026-07-18T19:02:00Z	67000	80094000	2200	2200	manual
262	2026-07-18T19:02:02Z	66000	80065000	2200	2200	manual
264	2026-07-18T19:02:04Z	65000	80065000	2200	2200	manual
266	2026-07-18T19:02:06Z	66000	81049000	2200	2200	manual
268	2026-07-18T19:02:08Z	66000	81058000	2200	2200	manual
270	2026-07-18T19:02:10Z	67000	81065000	2200	2200	manual
272	2026-07-18T19:02:12Z	66000	81092000	2200	2200	manual
274	2026-07-18T19:02:14Z	66000	80064000	2200	2200	manual
276	2026-07-18T19:02:16Z	66000	80062000	2200	2200	manual
278	2026-07-18T19:02:18Z	67000	80064000	2200	2200	manual
280	2026-07-18T19:02:20Z	66000	80063000	2200	2200	manual
282	2026-07-18T19:02:22Z	66000	80067000	2200	2200	manual
284	2026-07-18T19:02:24Z	67000	80067000	2200	2200	manual
286	2026-07-18T19:02:26Z	68000	80058000	2200	2200	manual
288	2026-07-18T19:02:28Z	66000	81014000	2200	2200	manual
290	2026-07-18T19:02:30Z	67000	81071000	2200	2200	manual
292	2026-07-18T19:02:32Z	66000	81096000	2200	2200	manual
294	2026-07-18T19:02:34Z	69000	82029000	2200	2200	manual
296	2026-07-18T19:02:36Z	67000	81034000	2200	2200	manual
298	2026-07-18T19:02:38Z	67000	81000000	2200	2200	manual
300	2026-07-18T19:02:40Z	67000	80059000	2200	2200	manual
302	2026-07-18T19:02:42Z	67000	81063000	2200	2200	manual
304	2026-07-18T19:02:44Z	67000	81050000	2200	2200	manual
306	2026-07-18T19:02:46Z	66000	81066000	2200	2200	manual
308	2026-07-18T19:02:48Z	67000	80083000	2200	2200	manual
310	2026-07-18T19:02:50Z	66000	80055000	2200	2200	manual
312	2026-07-18T19:02:52Z	67000	81028000	2200	2200	manual
314	2026-07-18T19:02:54Z	66000	80063000	2200	2200	manual
316	2026-07-18T19:02:56Z	67000	80064000	2200	2200	manual
318	2026-07-18T19:02:58Z	66000	81065000	2200	2200	manual
320	2026-07-18T19:03:00Z	67000	81082000	2200	2200	manual
322	2026-07-18T19:03:02Z	67000	81046000	2200	2200	manual
324	2026-07-18T19:03:04Z	68000	80062000	2200	2200	manual
326	2026-07-18T19:03:06Z	66000	80054000	2200	2200	manual
328	2026-07-18T19:03:09Z	68000	80088000	2200	2200	manual
331	2026-07-18T19:03:11Z	66000	82004000	2200	2200	manual
333	2026-07-18T19:03:13Z	67000	82048000	2200	2200	manual
335	2026-07-18T19:03:15Z	67000	80094000	2200	2200	manual
337	2026-07-18T19:03:17Z	68000	80080000	2200	2200	manual
339	2026-07-18T19:03:19Z	67000	80051000	2200	2200	manual
341	2026-07-18T19:03:21Z	66000	81007000	2200	2200	manual
343	2026-07-18T19:03:23Z	66000	81009000	2200	2200	manual
345	2026-07-18T19:03:25Z	67000	81063000	2200	2200	manual
347	2026-07-18T19:03:27Z	66000	80092000	2200	2200	manual
349	2026-07-18T19:03:29Z	66000	80055000	2200	2200	manual
351	2026-07-18T19:03:31Z	67000	81061000	2200	2200	manual
353	2026-07-18T19:03:33Z	68000	81071000	2200	2200	manual
355	2026-07-18T19:03:35Z	67000	82036000	2200	2200	manual
357	2026-07-18T19:03:37Z	67000	80083000	2200	2200	manual
359	2026-07-18T19:03:39Z	67000	81039000	2200	2200	manual
361	2026-07-18T19:03:41Z	67000	80072000	2200	2200	manual
363	2026-07-18T19:03:43Z	66000	81031000	2200	2200	manual
365	2026-07-18T19:03:45Z	65000	80076000	2200	2200	manual
