epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1784934779491,49.000,55.125,29.076,0,2900,1000
1784934780000,49.000,64.500,38.030,0,2900,1000
1784934780509,49.000,66.625,39.083,1,2900,1000
1784934781017,51.000,64.500,41.014,3,2900,1000
1784934781524,51.000,63.500,48.039,18,2900,1000
1784934782032,51.000,62.625,52.034,26,2900,1000
1784934782539,51.000,61.875,54.043,31,2900,1000
1784934783046,51.000,61.125,55.054,34,2900,1000
1784934783553,49.000,60.625,50.061,24,2900,1000
1784934784061,59.000,60.375,77.015,51,2900,1000
1784934784571,60.000,60.125,94.031,69,2900,1000
1784934785080,61.000,60.250,104.059,80,2900,1000
1784934785591,60.000,60.625,110.071,87,2900,1000
1784934786104,62.000,61.125,114.047,91,2900,1000
1784934786614,62.000,61.500,116.069,94,2900,1000
1784934787124,61.000,61.875,118.005,95,2900,1000
1784934787633,62.000,62.125,118.076,96,2900,1000
1784934788144,62.000,62.250,117.064,94,2900,1000
1784934788654,63.000,62.500,118.058,95,2900,1000
1784934789164,63.000,62.750,119.011,96,2900,1000
1784934789674,63.000,63.000,119.045,96,2900,1000
1784934790184,63.000,63.125,119.068,97,2900,1000
1784934790694,62.000,63.250,119.080,97,2900,1000
1784934791206,64.000,63.500,119.089,97,2900,1000
1784934791717,62.000,63.625,119.095,97,2900,1000
1784934792226,64.000,63.625,120.002,97,2900,1000
1784934792734,64.000,63.625,118.064,95,2900,1000
1784934793246,63.000,63.750,119.014,96,2900,1000
1784934793757,65.000,63.875,119.053,96,2900,1000
1784934794267,65.000,63.875,119.071,97,2900,1000
1784934794776,64.000,64.000,119.084,97,2900,1000
1784934795287,63.000,64.000,119.090,97,2900,1000
1784934795797,64.000,64.125,119.098,97,2900,1000
1784934796307,64.000,64.125,119.099,97,2900,1000
1784934796817,64.000,64.250,119.097,97,2900,1000
1784934797328,64.000,64.375,119.096,98,2900,1000
1784934797839,64.000,64.375,119.099,98,2900,1000
1784934798348,63.000,64.500,118.076,95,2900,1000
1784934798857,65.000,64.625,119.026,96,2900,1000
1784934799368,64.000,64.750,119.052,97,2900,1000
1784934799879,65.000,64.875,119.075,97,2900,1000
1784934800387,65.000,65.125,119.084,97,2900,1000
1784934800898,64.000,65.125,119.091,97,2900,1000
1784934801411,65.000,65.250,119.091,97,2900,1000
1784934801922,64.000,65.375,119.096,97,2900,1000
1784934802434,65.000,65.500,119.099,98,2900,1000
1784934802947,65.000,65.625,119.094,98,2900,1000
1784934803459,66.000,65.750,119.096,97,2900,1000
1784934803970,66.000,65.750,118.048,95,2900,1000
1784934804480,66.000,65.875,119.012,96,2900,1000
1784934804989,66.000,66.000,119.055,97,2900,1000
1784934805498,66.000,66.125,119.063,97,2900,1000
1784934806009,66.000,66.250,119.085,97,2900,1000
1784934806519,66.000,66.375,119.090,97,2900,1000
1784934807030,66.000,66.375,119.098,97,2900,1000
1784934807540,66.000,66.500,119.095,97,2900,1000
1784934808051,66.000,66.625,119.099,98,2900,1000
1784934808562,66.000,66.750,119.095,98,2900,1000
1784934809073,65.000,66.875,117.086,94,2900,1000
1784934809582,65.000,66.875,118.058,95,2900,1000
1784934810093,67.000,67.000,119.018,96,2900,1000
1784934810603,67.000,67.125,119.049,96,2900,1000
1784934811113,66.000,67.125,119.071,97,2900,1000
1784934811621,68.000,67.250,119.080,97,2900,1000
1784934812131,67.000,67.125,119.085,97,2900,1000
1784934812643,66.000,67.125,119.093,97,2900,1000
1784934813154,67.000,67.250,119.096,97,2900,1000
1784934813662,67.000,67.375,119.097,97,2900,1000
