prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,4.445416,512,117.368686,12,168.700444,1603
code_cpp,4.511885,512,116.610028,18,173.255176,1953
explain_concept,5.616987,512,93.271568,20,182.000182,2096
summarize,5.386731,512,97.487785,28,238.696038,2181
qa_factual,5.387917,512,97.647087,31,260.635615,1896
stepwise_math,4.813373,512,110.946353,40,241.993055,1334
