np,rep,request,phase,prompt_tokens,tokens,ttft_s,wall_s,itl_s,request_tps,stop,error
16,-1,0,warmup,24,128,1.0167172760011454,10.69372525200015,0.07619691319684255,13.22722894488324,True,
16,-1,1,warmup,24,128,1.017370753997966,10.693912817998353,0.07619324459842824,13.227865817500867,True,
16,-1,2,warmup,24,128,1.02020618700044,10.69487320600092,0.07617848046457071,13.230429507146393,True,
16,-1,3,warmup,24,128,1.0203142880018277,10.694812898000237,0.07617715440943629,13.23065981607713,True,
16,-1,4,warmup,24,128,1.0139397459970496,10.69186978399739,0.07620417352756173,13.225968724449205,True,
16,-1,5,warmup,24,128,1.0133646829999634,10.6912525680018,0.0762038416141877,13.226026331464956,True,
16,-1,6,warmup,24,128,0.8444859119990724,10.604833214998507,0.07685312837007428,13.114287435311297,True,
16,-1,7,warmup,24,128,1.016852430999279,10.692758131001028,0.0761882338582815,13.22873578645737,True,
16,-1,8,warmup,24,128,1.0138728359997913,10.691298669000389,0.07620020340945352,13.226657812608844,True,
16,-1,9,warmup,24,128,1.0167792579995876,10.69249647000106,0.076186749700799,13.228993489106172,True,
16,-1,10,warmup,24,128,1.0156932749996486,10.69178422800178,0.07618969254332386,13.228482516515243,True,
16,-1,11,warmup,24,128,1.014175066997268,10.691075241997169,0.07619606437007796,13.227376296666336,True,
16,-1,12,warmup,24,128,1.0171318770007929,10.692071478999424,0.07618062678739079,13.23005675131636,True,
16,-1,13,warmup,24,128,0.8430755949993909,10.603379182000936,0.07685278414961846,13.114346173664746,True,
16,-1,14,warmup,24,128,1.011897835000127,10.689623532998667,0.0762025645511696,13.226247983704665,True,
16,-1,15,warmup,24,128,0.4636151289996633,10.512817421000364,0.07912757710236772,12.737329419857506,True,
16,0,0,measure,24,128,0.36936047099879943,9.381851562997326,0.07096449678738997,14.202510570428304,True,
16,0,1,measure,24,128,0.3693741579991183,9.38192832400091,0.07096499343308497,14.202411174720762,True,
16,0,2,measure,24,128,0.36949273900245316,9.38202436100255,0.07096481592126061,14.202446700718896,True,
16,0,3,measure,24,128,0.3699438720032049,9.382487908002076,0.07096491366928245,14.202427138078733,True,
16,0,4,measure,24,128,0.36953018300118856,9.382012968999334,0.07096443138581217,14.202523659613716,True,
16,0,5,measure,24,128,0.3698439959989628,9.382312524001463,0.07096431911812992,14.202546128432315,True,
16,0,6,measure,24,128,0.37022977100059506,9.382576219999464,0.07096335786613282,14.202738512590004,True,
16,0,7,measure,24,128,0.36974971200106665,9.382108706999134,0.07096345665352809,14.202718741124388,True,
16,0,8,measure,24,128,0.3702788159971533,9.38258413499716,0.07096303400787407,14.202803330480453,True,
16,0,9,measure,24,128,0.3698452680000628,9.382135649000702,0.0709629163858318,14.20282687182879,True,
16,0,10,measure,24,128,0.3702238480000233,9.382386879002297,0.07096191362993916,14.203027570592527,True,
16,0,11,measure,24,128,0.3702727540003252,9.382438841999829,0.07096193770078349,14.203022752814478,True,
16,0,12,measure,24,128,0.3706234189994575,9.382775148998917,0.07096182464566503,14.203045380818025,True,
16,0,13,measure,24,128,0.37010283199924743,9.382250182999996,0.07096179016536022,14.203052282071965,True,
16,0,14,measure,24,128,0.3704519339989929,9.382591490000777,0.07096172878741562,14.203064566921434,True,
16,0,15,measure,24,128,0.37081419300011476,9.382652178999706,0.07095935422046923,14.20353985489479,True,
16,1,0,measure,24,128,0.36164170000120066,9.385844445998373,0.0710567145354108,14.184078483473392,True,
16,1,1,measure,24,128,0.36118081899985555,9.385372562999692,0.07105662790551052,14.184095776234686,True,
16,1,2,measure,24,128,0.3614893519988982,9.38573692600039,0.07105706751182278,14.18400802397787,True,
16,1,3,measure,24,128,0.36156279599890695,9.385867040000448,0.0710575137322956,14.183918952542147,True,
16,1,4,measure,24,128,0.36160476700024446,9.385881046997383,0.07105729354328456,14.183962905005451,True,
16,1,5,measure,24,128,0.36168616700160783,9.385991082002874,0.071057519015758,14.18391789790073,True,
16,1,6,measure,24,128,0.3620292369996605,9.386275807999482,0.07105705961417182,14.184009600462248,True,
16,1,7,measure,24,128,0.36159996800051886,9.385827162001078,0.07105690703937448,14.18404005664843,True,
16,1,8,measure,24,128,0.36201272499965853,9.386202935998881,0.07105661583463954,14.18409818578358,True,
16,1,9,measure,24,128,0.3621138329981477,9.386300697999104,0.07105658948819651,14.18410344497963,True,
16,1,10,measure,24,128,0.36223471900302684,9.386341136003466,0.07105595603937354,14.184229893262547,True,
16,1,11,measure,24,128,0.3622916200001782,9.38640790700083,0.07105603375591064,14.184214379460684,True,
16,1,12,measure,24,128,0.3623762960014574,9.386499666001328,0.07105608952755803,14.184203246326168,True,
16,1,13,measure,24,128,0.3624180779988819,9.386512761997437,0.07105586365353193,14.184248335400166,True,
16,1,14,measure,24,128,0.3625128730018332,9.38656772000104,0.0710555499763717,14.184310952250494,True,
16,1,15,measure,24,128,0.36255986399919493,9.386571055998502,0.07105520623621502,14.184379570970043,True,
16,2,0,measure,24,128,0.384716117001517,9.73755465600334,0.07364439794489624,13.685684775400896,True,
16,2,1,measure,24,128,0.38496277000012924,9.737718435997522,0.07364374540155427,13.68580604167316,True,
16,2,2,measure,24,128,0.38546934999976656,9.73798313399675,0.07364184081887389,13.68615999465511,True,
16,2,3,measure,24,128,0.3849686110006587,9.737620154002798,0.07364292553544992,13.685958405642989,True,
16,2,4,measure,24,128,0.5368012590006401,9.797971962001611,0.07292260396063757,13.821146818784275,True,
16,2,5,measure,24,128,0.5362427180007217,9.797453056999075,0.07292291605510515,13.821087667235064,True,
16,2,6,measure,24,128,0.536636818000261,9.797783754002012,0.07292241681891143,13.821182288169215,True,
16,2,7,measure,24,128,0.5368527399987215,9.797860233000392,0.07292131884253285,13.821390393726238,True,
16,2,8,measure,24,128,0.5368613069986168,9.797859932998108,0.07292124902361805,13.82140362710459,True,
16,2,9,measure,24,128,0.5369238179991953,9.797892274997139,0.07292101147242475,13.82144865241154,True,
16,2,10,measure,24,128,0.5369368249994295,9.797903587998007,0.07292099813384707,13.821451180606042,True,
16,2,11,measure,24,128,0.5370968880015425,9.797996089000662,0.07292046614959936,13.821552013673857,True,
16,2,12,measure,24,128,0.5372146270019584,9.798114330002136,0.0729204701023636,13.821551264455753,True,
16,2,13,measure,24,128,0.5372335449974344,9.798072427998704,0.07291999120473441,13.821642036657215,True,
16,2,14,measure,24,128,0.5375943289982388,9.798381320997578,0.07291958261416802,13.82171948351505,True,
16,2,15,measure,24,128,0.5371477459993912,9.797970789000829,0.07291986648032628,13.82166567762374,True,
16,3,0,measure,24,128,0.37699377999888384,9.734427638999477,0.07368058156693381,13.678963904925837,True,
16,3,1,measure,24,128,0.37706457800231874,9.734555699000339,0.07368103244880331,13.678880198215802,True,
16,3,2,measure,24,128,0.5348452990001533,9.799752861003071,0.07295202804726707,13.815572270246001,True,
16,3,3,measure,24,128,0.5349374690013065,9.799883054998645,0.07295232744879794,13.815515570156611,True,
