np,rep,phase,requests,total_tokens,batch_wall_s,aggregate_tps,mean_request_tps,mean_ttft_s,p95_ttft_s,mean_itl_s,p95_itl_s,errors
1,0,measure,1,128,2.519656785996631,50.80056962971272,52.88230694601248,0.09880867500032764,0.09880867500032764,0.019058813314951815,0.019058813314951815,0
1,1,measure,1,128,2.6750601189996814,47.84939190370967,49.61036701827489,0.09455994200106943,0.09455994200106943,0.020315794385813806,0.020315794385813806,0
1,2,measure,1,128,2.6749893900014285,47.85065708239375,49.69794972271998,0.09893709100288106,0.09893709100288106,0.020279991858240993,0.020279991858240993,0
1,3,measure,1,128,2.6509568539986503,48.284452388173484,50.09318792701349,0.09529015199950663,0.09529015199950663,0.020119981527558572,0.020119981527558572,0
1,4,measure,1,128,2.6502589379997517,48.29716755775054,50.12711409819526,0.09623880700019072,0.09623880700019072,0.020106364267723092,0.020106364267723092,0
