unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1784170636,49000,24015000,2900000000,0
1784170637,50000,33044000,2900000000,1
1784170638,50000,37004000,2900000000,3
1784170639,50000,37072000,2900000000,5
1784170640,50000,36041000,2900000000,6
1784170641,50000,36059000,2900000000,7
1784170642,50000,36061000,2900000000,7
1784170643,50000,38016000,2900000000,7
1784170644,50000,36047000,2900000000,7
1784170645,50000,41067000,2900000000,7
1784170646,50000,37071000,2900000000,7
1784170647,50000,35039000,2900000000,7
1784170648,50000,36060000,2900000000,7
1784170649,50000,35021000,2900000000,7
1784170650,50000,34054000,2900000000,7
1784170651,50000,34069000,2900000000,7
1784170652,50000,36092000,2900000000,7
1784170653,51000,37033000,2900000000,7
1784170654,50000,35096000,2900000000,7
1784170655,50000,36027000,2900000000,7
1784170656,50000,36029000,2900000000,7
1784170657,50000,35047000,2900000000,7
1784170658,50000,34078000,2900000000,7
1784170659,50000,34079000,2900000000,7
1784170660,50000,33091000,2900000000,7
1784170661,50000,33052000,2900000000,7
1784170662,50000,34047000,2900000000,7
1784170663,50000,38049000,2900000000,7
1784170664,50000,39092000,2900000000,7
1784170665,50000,37001000,2900000000,7
1784170666,50000,34092000,2900000000,7
1784170667,50000,33044000,2900000000,7
1784170668,50000,33057000,2900000000,7
1784170669,50000,33091000,2900000000,7
1784170670,50000,34035000,2900000000,7
1784170671,50000,34006000,2900000000,8
1784170672,50000,33098000,2900000000,7
1784170673,50000,34081000,2900000000,7
1784170674,61000,50063000,2900000000,21
1784170675,66000,103056000,2900000000,71
1784170676,67000,123023000,2900000000,90
1784170677,70000,131005000,2900000000,96
1784170678,70000,133069000,2900000000,98
1784170679,72000,134088000,2900000000,99
1784170680,68000,126013000,2900000000,99
1784170681,68000,122014000,2900000000,99
1784170682,67000,120067000,2900000000,99
1784170683,68000,120036000,2900000000,99
1784170684,66000,120000000,2900000000,99
1784170685,69000,120012000,2900000000,99
1784170686,68000,119090000,2900000000,100
1784170687,74000,131015000,2900000000,99
1784170688,73000,135005000,2900000000,100
1784170690,73000,136088000,2900000000,100
1784170691,74000,137024000,2900000000,100
1784170692,76000,137061000,2900000000,100
1784170693,74000,137025000,2900000000,100
1784170694,68000,120005000,2900000000,98
1784170695,69000,113010000,2900000000,98
1784170696,70000,109069000,2900000000,98
1784170697,69000,110034000,2900000000,99
1784170698,71000,113087000,2900000000,99
1784170699,71000,117070000,2900000000,100
1784170700,72000,119009000,2900000000,100
1784170701,72000,119074000,2900000000,100
1784170702,71000,119092000,2900000000,100
1784170703,71000,120002000,2900000000,100
1784170704,72000,120005000,2900000000,100
