unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1784170229,49000,26092000,2900000000,0
1784170230,52000,41091000,2900000000,12
1784170231,56000,57041000,2900000000,31
1784170232,72000,114061000,2900000000,75
1784170233,74000,135095000,2900000000,90
1784170234,71000,142008000,2900000000,95
1784170235,70000,128007000,2900000000,97
1784170236,70000,123010000,2900000000,97
1784170237,72000,121013000,2900000000,98
1784170238,71000,120059000,2900000000,97
1784170239,76000,136093000,2900000000,98
1784170240,78000,146001000,2900000000,99
1784170241,78000,149037000,2900000000,100
1784170242,73000,140080000,2900000000,98
1784170243,74000,132001000,2900000000,98
1784170244,74000,128058000,2900000000,98
1784170245,73000,126074000,2900000000,98
1784170246,73000,126096000,2900000000,98
1784170247,74000,127004000,2900000000,98
1784170248,76000,127059000,2900000000,98
1784170249,74000,127076000,2900000000,98
