unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1784170487,49000,22066000,2900000000,0
1784170488,50000,32059000,2900000000,1
1784170489,50000,38065000,2900000000,4
1784170490,50000,37091000,2900000000,6
1784170491,50000,38024000,2900000000,6
1784170492,49000,39062000,2900000000,6
1784170493,50000,37075000,2900000000,7
1784170494,50000,36052000,2900000000,7
1784170495,50000,35097000,2900000000,7
1784170496,50000,36074000,2900000000,7
1784170497,50000,37006000,2900000000,7
1784170498,50000,36012000,2900000000,7
1784170499,50000,36009000,2900000000,7
1784170500,50000,35081000,2900000000,7
1784170501,50000,37002000,2900000000,7
1784170502,50000,35055000,2900000000,7
1784170503,50000,34036000,2900000000,7
1784170504,50000,40031000,2900000000,7
1784170505,50000,38012000,2900000000,7
1784170506,50000,38000000,2900000000,7
1784170507,50000,38014000,2900000000,7
1784170508,50000,43004000,2900000000,7
1784170509,50000,41007000,2900000000,7
1784170510,50000,38065000,2900000000,7
1784170511,50000,38072000,2900000000,7
1784170512,50000,37097000,2900000000,7
1784170513,50000,36043000,2900000000,7
1784170514,50000,35063000,2900000000,7
1784170515,51000,35064000,2900000000,7
1784170516,50000,35086000,2900000000,7
1784170517,50000,35083000,2900000000,7
1784170518,50000,35035000,2900000000,7
1784170519,50000,34092000,2900000000,7
1784170520,50000,34099000,2900000000,7
1784170521,50000,35019000,2900000000,7
1784170522,50000,35092000,2900000000,7
1784170523,50000,36030000,2900000000,7
1784170524,50000,38065000,2900000000,7
1784170526,59000,46002000,2900000000,13
1784170527,65000,101063000,2900000000,68
1784170528,67000,122013000,2900000000,89
1784170529,69000,130049000,2900000000,96
1784170530,69000,133026000,2900000000,98
1784170531,71000,134073000,2900000000,99
1784170532,67000,126071000,2900000000,99
1784170533,68000,122041000,2900000000,99
1784170534,67000,120077000,2900000000,99
1784170535,68000,120032000,2900000000,100
1784170536,68000,120001000,2900000000,100
1784170537,68000,119094000,2900000000,100
1784170538,68000,119091000,2900000000,100
1784170539,73000,129024000,2900000000,100
1784170540,74000,134048000,2900000000,100
1784170541,74000,136033000,2900000000,100
1784170542,74000,137038000,2900000000,100
1784170543,74000,137065000,2900000000,100
1784170544,75000,137077000,2900000000,100
1784170545,69000,123027000,2900000000,98
1784170546,69000,113083000,2900000000,98
1784170547,70000,110076000,2900000000,98
1784170548,71000,110039000,2900000000,99
1784170549,70000,111054000,2900000000,99
1784170550,71000,116088000,2900000000,99
1784170551,71000,118084000,2900000000,100
1784170552,72000,119063000,2900000000,100
1784170553,72000,119079000,2900000000,100
1784170554,72000,119078000,2900000000,100
1784170555,70000,119077000,2900000000,100
