unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1784170322,49000,26014000,2900000000,0
1784170323,50000,36030000,2900000000,1
1784170324,50000,46044000,2900000000,14
1784170325,50000,49023000,2900000000,13
1784170326,50000,45001000,2900000000,8
1784170327,50000,40098000,2900000000,7
1784170328,51000,41087000,2900000000,6
1784170329,50000,39028000,2900000000,6
1784170330,50000,35088000,2900000000,6
1784170332,50000,35043000,2900000000,7
1784170333,50000,37063000,2900000000,7
1784170334,50000,36061000,2900000000,7
1784170335,50000,36023000,2900000000,7
1784170336,50000,36021000,2900000000,7
1784170337,50000,37009000,2900000000,7
1784170338,50000,37050000,2900000000,7
1784170339,50000,38000000,2900000000,7
1784170340,50000,36062000,2900000000,7
1784170341,50000,34099000,2900000000,7
1784170342,50000,35003000,2900000000,7
1784170343,50000,34085000,2900000000,7
1784170344,50000,36068000,2900000000,7
1784170345,50000,41048000,2900000000,7
1784170346,50000,41008000,2900000000,7
1784170347,50000,38002000,2900000000,7
1784170348,50000,35024000,2900000000,7
1784170349,50000,34079000,2900000000,7
1784170350,50000,35037000,2900000000,7
1784170351,50000,35050000,2900000000,7
1784170352,50000,35069000,2900000000,7
1784170353,50000,34087000,2900000000,7
1784170354,50000,36089000,2900000000,7
1784170355,50000,36070000,2900000000,7
1784170356,50000,36038000,2900000000,7
1784170357,50000,37000000,2900000000,7
1784170358,50000,37096000,2900000000,7
1784170359,51000,38044000,2900000000,7
1784170360,50000,38011000,2900000000,7
1784170361,50000,36004000,2900000000,7
1784170362,50000,36078000,2900000000,7
1784170363,61000,73034000,2900000000,41
1784170364,65000,111084000,2900000000,79
1784170365,68000,126041000,2900000000,92
1784170366,69000,130043000,2900000000,95
1784170367,71000,133077000,2900000000,98
1784170368,71000,135008000,2900000000,99
1784170369,67000,119094000,2900000000,92
1784170370,67000,120003000,2900000000,97
1784170371,67000,119097000,2900000000,98
1784170372,67000,119093000,2900000000,99
1784170373,68000,119097000,2900000000,99
1784170374,68000,119084000,2900000000,100
1784170375,68000,119094000,2900000000,100
1784170376,72000,131002000,2900000000,99
1784170377,75000,135020000,2900000000,100
1784170378,73000,137008000,2900000000,100
1784170379,74000,137062000,2900000000,100
1784170380,74000,137056000,2900000000,100
1784170381,76000,137046000,2900000000,100
1784170382,68000,120058000,2900000000,98
1784170383,69000,113014000,2900000000,98
1784170384,69000,110023000,2900000000,98
1784170385,70000,110035000,2900000000,99
1784170386,71000,113014000,2900000000,99
1784170387,72000,117041000,2900000000,100
1784170388,72000,118088000,2900000000,100
1784170389,73000,119063000,2900000000,100
1784170390,72000,119092000,2900000000,100
1784170391,71000,119098000,2900000000,100
1784170392,71000,120003000,2900000000,100
