prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,1.0924786740215495,97,106.24361990633038,12,72.32008871264216,289
code_cpp,1.9652127739973366,192,105.27729875997598,18,144.44720855769464,702
explain_concept,2.3283221780438907,192,87.34554169248364,20,175.9788825340959,743
summarize,2.142581394989975,192,95.79452075298485,28,229.32022932022934,759
qa_factual,2.2216648010071367,192,92.34010013129608,22,174.858523558212,799
shell_script,2.136874697986059,192,95.45798953541791,19,173.90985977373413,763
