np,rep,phase,requests,total_tokens,batch_wall_s,aggregate_tps,mean_request_tps,mean_ttft_s,p95_ttft_s,mean_itl_s,p95_itl_s,errors
2,0,measure,2,256,2.9774761549997493,85.97885815815091,44.79432956487374,0.11933235750075255,0.11937016334977671,0.022500035732285706,0.02250019886614609,0
2,1,measure,2,256,2.9501708390016574,86.77463576537514,45.13252321159615,0.11356755499946303,0.1136197316001926,0.022331435161411388,0.022331530380715704,0
2,2,measure,2,256,2.9493312849990616,86.79933695548937,45.056157962396824,0.10795377300019027,0.1079657573995064,0.022369284496054156,0.02236935390234768,0
2,3,measure,2,256,3.279461527999956,78.06159572670047,41.36062658501521,0.17342778899910627,0.19598847960114651,0.024368495704726142,0.024471507532692293,0
2,4,measure,2,256,2.9774262649989396,85.98029882701098,44.65034782513198,0.11022693349877954,0.11034350014815572,0.02257259050000314,0.022573345320083395,0
