prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,2.138863,192,93.264460,12,179.831857,774
code_cpp,2.410860,192,83.738433,18,167.309569,829
explain_concept,2.352552,192,86.129978,20,176.245616,789
summarize,2.473968,192,82.012904,28,226.950355,779
qa_factual,2.431864,192,83.568151,31,248.101225,776
stepwise_math,2.202033,192,95.116510,40,233.594375,564
