prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,3.651996,192,54.390750,12,111.169784,810
code_cpp,2.449058,192,83.129478,18,139.515416,709
explain_concept,3.540261,192,56.332425,20,163.726413,790
summarize,3.270752,192,61.371225,28,210.932321,713
qa_factual,3.602130,192,55.533300,31,230.802448,613
stepwise_math,2.760033,192,74.967992,40,211.779157,564
