prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,2.154338,192,92.767516,12,169.812923,774
code_cpp,2.399629,192,84.135026,18,167.688323,829
explain_concept,2.350765,192,86.133842,20,179.030193,789
summarize,2.465227,192,82.319771,28,226.968751,779
qa_factual,2.419238,192,84.005487,31,249.782448,776
stepwise_math,2.190581,192,95.687103,40,233.092083,564
