prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,2.094756,192,95.396996,12,174.825175,774
code_cpp,2.654546,192,75.860063,18,158.429785,829
explain_concept,2.416632,192,83.832398,20,171.215286,812
summarize,2.858314,192,70.562786,28,219.404786,780
qa_factual,2.550033,192,79.653573,31,239.589452,759
stepwise_math,2.110952,192,99.859313,40,227.791730,564
