prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,3.269298,192,60.814226,12,121.832359,810
code_cpp,2.667365,192,75.553221,18,154.849366,709
explain_concept,3.249156,192,61.471218,20,171.685609,790
summarize,2.936624,192,68.596515,28,220.006443,713
qa_factual,3.169141,192,63.362112,31,239.724703,613
stepwise_math,2.844059,192,72.446105,40,217.339332,564
