prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,5.924360,192,58.605465,12,4.556603,810
code_cpp,3.119009,192,65.055438,18,114.965287,709
explain_concept,3.372847,192,59.165489,20,170.298277,790
summarize,3.336615,192,60.003713,28,219.678485,713
qa_factual,3.412431,192,58.639222,31,241.417980,613
stepwise_math,3.271738,192,62.295411,40,223.553608,564
