prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,2.382541,192,83.679382,12,161.184166,774
code_cpp,2.805050,192,71.606816,18,158.625248,829
explain_concept,2.525243,192,80.068125,20,169.658308,789
summarize,2.769803,192,73.005385,28,216.172815,779
qa_factual,2.716646,192,74.565626,31,235.124578,776
stepwise_math,2.125293,192,99.087722,40,227.214633,564
