epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779198094444,60.000,70.750,44.035,10,2900,1000
1779198094956,60.000,75.500,44.099,7,2900,1000
1779198095466,60.000,75.500,45.070,5,2900,1000
1779198095975,60.000,74.125,45.045,6,2900,1000
1779198096486,63.000,74.625,58.040,27,2900,1000
1779198096996,62.000,75.125,66.075,41,2900,1000
1779198097506,62.000,75.375,70.045,49,2900,1000
1779198098016,63.000,75.875,74.007,53,2900,1000
1779198098526,63.000,76.000,75.068,58,2900,1000
1779198099036,63.000,75.500,81.088,73,2900,1000
1779198099546,63.000,75.250,89.080,82,2900,1000
1779198100057,63.000,75.375,95.081,87,2900,1000
1779198100568,62.000,75.375,95.031,88,2900,1000
1779198101078,63.000,75.375,94.045,88,2900,1000
1779198101587,63.000,74.750,92.032,89,2900,1000
1779198102097,63.000,75.000,89.089,90,2900,1000
1779198102607,66.000,75.125,98.073,93,2900,1000
1779198103122,68.000,73.875,107.019,96,2900,1000
1779198103640,70.000,73.000,114.041,96,2900,1000
1779198104191,71.000,72.625,119.036,97,2900,1000
1779198104738,71.000,72.500,120.093,96,2900,1000
1779198105259,72.000,72.500,123.004,97,2900,1000
1779198105815,74.000,72.625,124.036,97,2900,1000
1779198106367,71.000,72.625,123.094,96,2900,1000
1779198106886,73.000,72.750,124.077,97,2900,1000
1779198107435,73.000,72.875,125.031,97,2900,1000
1779198107982,71.000,72.875,124.073,97,2900,1000
1779198108502,73.000,72.875,125.022,97,2900,1000
1779198109052,73.000,73.000,125.076,97,2900,1000
1779198109600,71.000,73.000,125.013,97,2900,1000
1779198110126,73.000,73.125,125.041,97,2900,1000
1779198110681,75.000,73.125,125.096,97,2900,1000
1779198111221,72.000,73.125,125.048,97,2900,1000
1779198111764,73.000,73.125,125.096,97,2900,1000
1779198112324,71.000,73.250,125.075,97,2900,1000
1779198112848,72.000,73.250,125.038,97,2900,1000
1779198113388,73.000,73.375,125.092,97,2900,1000
1779198113939,72.000,73.375,125.015,96,2900,1000
1779198114492,73.000,73.250,124.056,96,2900,1000
1779198115045,73.000,73.375,124.083,96,2900,1000
1779198115597,70.000,73.375,123.047,95,2900,1000
1779198116151,73.000,73.375,123.093,96,2900,1000
1779198116709,71.000,73.250,120.023,93,2900,1000
1779198117250,72.000,72.750,115.030,90,2900,1000
1779198117775,73.000,73.000,119.076,93,2900,1000
1779198118332,73.000,73.125,121.097,94,2900,1000
1779198118883,73.000,73.250,121.094,95,2900,1000
1779198119438,74.000,73.375,122.095,95,2900,1000
1779198119993,71.000,73.375,122.087,95,2900,1000
1779198120544,73.000,73.375,122.085,95,2900,1000
1779198121096,73.000,73.500,123.066,96,2900,1000
1779198121652,70.000,73.625,122.089,95,2900,1000
1779198122206,73.000,73.625,123.050,95,2900,1000
1779198122757,74.000,73.750,124.014,96,2900,1000
1779198123309,71.000,73.750,123.004,95,2900,1000
1779198123867,75.000,73.625,123.083,96,2900,1000
1779198124420,76.000,73.750,124.050,96,2900,1000
1779198124975,72.000,73.625,123.045,95,2900,1000
1779198125528,74.000,73.625,124.016,96,2900,1000
1779198126085,73.000,73.625,123.083,95,2900,1000
1779198126641,73.000,73.625,122.087,95,2900,1000
1779198127192,75.000,73.625,123.034,95,2900,1000
1779198127745,65.000,73.375,117.063,91,2900,1000
1779198128274,74.000,73.000,116.013,90,2900,1000
1779198128800,74.000,73.250,119.061,93,2900,1000
1779198129353,73.000,73.500,121.042,94,2900,1000
1779198129905,73.000,73.500,121.098,94,2900,1000
1779198130459,74.000,73.625,123.006,95,2900,1000
1779198131013,70.000,73.625,122.076,95,2900,1000
1779198131568,74.000,73.625,123.033,95,2900,1000
1779198132120,75.000,73.750,124.019,96,2900,1000
1779198132673,71.000,73.750,123.012,95,2900,1000
1779198133226,74.000,73.875,123.075,95,2900,1000
1779198133779,74.000,73.875,124.031,96,2900,1000
1779198134333,71.000,73.875,123.013,95,2900,1000
1779198134885,75.000,74.000,123.088,95,2900,1000
1779198135438,74.000,74.000,124.041,95,2900,1000
1779198135988,72.000,73.875,123.023,95,2900,1000
1779198136540,75.000,74.000,124.027,95,2900,1000
