epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779197919517,56.000,69.750,43.071,11,2900,1000
1779197920027,56.000,73.750,43.089,7,2900,1000
1779197920539,56.000,72.875,44.033,5,2900,1000
1779197921049,56.000,72.250,46.000,6,2900,1000
1779197921557,59.000,72.375,58.025,28,2900,1000
1779197922068,59.000,72.625,65.071,41,2900,1000
1779197922579,58.000,72.500,69.091,49,2900,1000
1779197923088,59.000,72.250,71.033,53,2900,1000
1779197923598,57.000,71.875,71.073,52,2900,1000
1779197924109,58.000,70.750,68.051,50,2900,1000
1779197924620,60.000,70.125,64.065,42,2900,1000
1779197925134,61.000,69.500,72.053,46,2900,1000
1779197925650,66.000,68.750,93.068,66,2900,1000
1779197926167,66.000,68.125,104.022,79,2900,1000
1779197926679,65.000,67.625,110.060,87,2900,1000
1779197927192,66.000,67.250,114.033,92,2900,1000
1779197927706,66.000,67.000,116.062,95,2900,1000
1779197928218,65.000,66.875,117.094,97,2900,1000
1779197928732,66.000,66.750,118.076,98,2900,1000
1779197929245,67.000,66.625,119.034,98,2900,1000
1779197929759,66.000,66.625,119.063,99,2900,1000
1779197930274,66.000,66.625,119.070,99,2900,1000
1779197930788,66.000,66.625,119.075,99,2900,1000
1779197931301,66.000,66.625,119.091,99,2900,1000
1779197931816,66.000,66.625,119.089,99,2900,1000
1779197932330,66.000,66.750,120.001,99,2900,1000
1779197932845,67.000,66.750,120.004,99,2900,1000
1779197933359,66.000,66.750,120.009,99,2900,1000
1779197933872,66.000,66.750,119.095,99,2900,1000
1779197934386,67.000,66.875,120.002,99,2900,1000
1779197934900,66.000,66.875,119.096,99,2900,1000
1779197935413,66.000,67.000,119.096,99,2900,1000
1779197935926,67.000,67.000,119.097,99,2900,1000
1779197936439,67.000,67.000,119.096,99,2900,1000
1779197936952,66.000,67.000,119.095,99,2900,1000
1779197937467,66.000,67.125,120.000,99,2900,1000
