unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1784171930,80000,133059000,2900000000,99
1784171931,73000,134007000,2900000000,98
1784171932,80000,133060000,2900000000,99
1784171933,79000,134041000,2900000000,99
1784171934,79000,132026000,2900000000,98
1784171935,80000,133091000,2900000000,99
1784171937,79000,131080000,2900000000,97
1784171938,79000,133076000,2900000000,98
1784171939,80000,132006000,2900000000,97
1784171940,82000,130041000,2900000000,95
1784171941,73000,105004000,2900000000,81
1784171942,74000,103088000,2900000000,86
1784171943,76000,112030000,2900000000,92
1784171944,77000,117017000,2900000000,94
1784171945,61000,80056000,2900000000,55
1784171946,61000,47091000,2900000000,20
1784171947,61000,34013000,2900000000,7
