label,status,monitor_status,elapsed_s,samples,min_temp_mC,max_temp_mC,avg_temp_mC,min_ppt_uW,max_ppt_uW,avg_ppt_uW
80b-stock-64,0,0,122,120,49000,81000,67708,24029000,144081000,98368092
