unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783901999,49000,23031000,2595000000,0
1783902000,52000,37079000,2788000000,11
1783902001,60000,57002000,2859000000,31
1783902002,62000,99060000,2885000000,74
1783902003,69000,119091000,2895000000,90
1783902004,68000,124000000,2898000000,95
1783902005,69000,121046000,2899000000,98
1783902006,75000,137004000,2900000000,99
1783902007,72000,138033000,2900000000,98
1783902008,70000,128086000,2900000000,97
1783902009,71000,125045000,2900000000,97
1783902010,77000,136039000,2900000000,97
1783902011,78000,146001000,2900000000,99
1783902012,78000,149084000,2900000000,99
1783902013,77000,144048000,2900000000,98
1783902014,80000,142041000,2900000000,97
1783902015,77000,141098000,2900000000,97
1783902016,77000,141097000,2900000000,97
1783902017,79000,144016000,2900000000,97
1783902018,80000,149064000,2900000000,99
1783902019,80000,152020000,2900000000,99
1783902020,77000,148060000,2900000000,98
1783902021,76000,136017000,2900000000,98
1783902022,77000,131057000,2900000000,98
1783902024,76000,130042000,2900000000,98
1783902025,77000,129055000,2900000000,98
1783902026,77000,129041000,2900000000,98
1783902027,82000,141074000,2900000000,98
1783902028,82000,150023000,2900000000,99
1783902029,82000,152091000,2900000000,100
1783902030,82000,154064000,2900000000,100
1783902031,79000,146073000,2900000000,98
1783902032,79000,139078000,2900000000,98
1783902033,80000,137097000,2900000000,98
1783902034,80000,137010000,2900000000,98
1783902035,82000,136057000,2900000000,98
1783902036,81000,136084000,2900000000,98
1783902037,82000,136064000,2900000000,96
1783902038,84000,149008000,2900000000,98
1783902039,83000,153082000,2900000000,99
1783902040,87000,155092000,2900000000,100
1783902041,87000,156061000,2900000000,100
1783902042,85000,157038000,2900000000,100
1783902043,84000,152089000,2900000000,98
1783902044,84000,149031000,2900000000,98
1783902045,85000,148021000,2900000000,98
1783902046,86000,148007000,2900000000,98
1783902047,85000,148020000,2900000000,98
1783902048,85000,148021000,2900000000,98
1783902049,85000,148012000,2900000000,98
1783902050,86000,148061000,2900000000,98
