unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783904533,49000,17095000,2595000000,0
1783904534,49000,29018000,2788000000,1
1783904535,49000,31076000,2859000000,2
1783904536,49000,30046000,2885000000,5
1783904537,50000,29074000,2894000000,6
1783904538,50000,29071000,2898000000,6
1783904539,50000,30072000,2899000000,6
1783904540,50000,37010000,2900000000,7
1783904541,50000,33037000,2900000000,7
1783904542,49000,31034000,2900000000,7
1783904543,50000,30086000,2900000000,7
1783904544,49000,31030000,2900000000,7
1783904545,50000,30087000,2900000000,7
1783904546,50000,30033000,2900000000,7
1783904547,50000,30073000,2900000000,7
1783904548,50000,30039000,2900000000,7
1783904549,50000,30035000,2900000000,7
1783904550,50000,30029000,2900000000,7
1783904552,50000,30038000,2900000000,7
1783904553,50000,31085000,2900000000,7
1783904554,50000,32053000,2900000000,7
1783904555,50000,32090000,2900000000,7
1783904556,50000,32058000,2900000000,7
1783904557,50000,32053000,2900000000,7
1783904558,50000,32047000,2900000000,7
1783904559,49000,32077000,2900000000,7
1783904560,50000,33019000,2900000000,7
1783904561,50000,32061000,2900000000,7
1783904562,50000,32032000,2900000000,7
1783904563,49000,32057000,2900000000,7
1783904564,50000,32082000,2900000000,7
1783904565,50000,32095000,2900000000,7
1783904566,50000,33014000,2900000000,7
1783904567,50000,32090000,2900000000,7
1783904568,50000,32091000,2900000000,7
1783904569,50000,34013000,2900000000,7
1783904570,50000,32065000,2900000000,7
1783904571,49000,30090000,2900000000,7
1783904572,49000,33014000,2900000000,6
1783904573,62000,79032000,2900000000,48
1783904574,69000,116035000,2900000000,81
1783904575,70000,129094000,2900000000,93
1783904576,71000,135011000,2900000000,97
1783904577,72000,137015000,2900000000,99
1783904578,74000,138057000,2900000000,99
1783904579,72000,138084000,2900000000,100
1783904580,73000,139063000,2900000000,100
1783904581,75000,139089000,2900000000,100
1783904582,74000,139047000,2900000000,100
1783904583,74000,140060000,2900000000,100
1783904584,75000,140067000,2900000000,100
1783904585,75000,140060000,2900000000,100
1783904586,76000,141013000,2900000000,100
1783904587,76000,141039000,2900000000,100
1783904588,76000,141015000,2900000000,100
1783904589,76000,140099000,2900000000,100
1783904590,77000,141069000,2900000000,100
1783904591,76000,141029000,2900000000,100
1783904592,77000,141035000,2900000000,100
1783904593,78000,141071000,2900000000,100
1783904594,77000,141017000,2900000000,100
1783904595,78000,141065000,2900000000,100
1783904596,77000,141092000,2900000000,100
1783904597,77000,142003000,2900000000,100
1783904598,76000,142007000,2900000000,100
1783904599,80000,142047000,2900000000,100
1783904600,78000,142050000,2900000000,100
1783904601,78000,142057000,2900000000,100
1783904602,79000,143009000,2900000000,100
1783904603,77000,142051000,2900000000,100
1783904604,79000,143011000,2900000000,100
1783904605,79000,143078000,2900000000,100
1783904606,78000,143025000,2900000000,100
1783904607,79000,143081000,2900000000,100
1783904608,81000,143097000,2900000000,100
1783904609,80000,144014000,2900000000,100
1783904610,80000,144026000,2900000000,100
1783904611,77000,138046000,2900000000,98
1783904612,79000,132080000,2900000000,99
1783904613,78000,131003000,2900000000,99
1783904614,78000,130050000,2900000000,99
1783904616,81000,130072000,2900000000,99
1783904617,78000,130048000,2900000000,99
1783904618,75000,130055000,2900000000,99
1783904619,79000,130010000,2900000000,99
1783904620,79000,130030000,2900000000,99
1783904621,80000,130058000,2900000000,99
1783904622,77000,130068000,2900000000,99
1783904623,80000,130078000,2900000000,99
1783904624,81000,130085000,2900000000,99
1783904625,82000,131012000,2900000000,99
1783904626,80000,131023000,2900000000,99
1783904627,79000,131029000,2900000000,99
1783904628,78000,131050000,2900000000,99
1783904629,81000,131032000,2900000000,99
1783904630,79000,131008000,2900000000,99
1783904631,80000,131054000,2900000000,99
1783904632,81000,131036000,2900000000,99
1783904633,80000,131056000,2900000000,99
1783904634,80000,131082000,2900000000,99
1783904635,83000,132025000,2900000000,99
1783904636,84000,132028000,2900000000,99
1783904637,81000,132035000,2900000000,99
1783904638,79000,131098000,2900000000,99
1783904639,80000,132017000,2900000000,99
1783904640,81000,132036000,2900000000,99
1783904641,81000,132034000,2900000000,99
1783904642,82000,132037000,2900000000,99
1783904643,83000,132064000,2900000000,99
1783904644,83000,133031000,2900000000,99
1783904645,81000,133021000,2900000000,99
1783904646,82000,133029000,2900000000,99
1783904647,83000,133027000,2900000000,99
1783904648,80000,133027000,2900000000,99
1783904649,81000,133029000,2900000000,99
1783904650,82000,133068000,2900000000,99
1783904651,80000,133077000,2900000000,99
1783904652,82000,133063000,2900000000,99
1783904653,84000,133063000,2900000000,99
