label,status,monitor_status,elapsed_s,samples,min_temp_mC,max_temp_mC,avg_temp_mC,min_ppt_uW,max_ppt_uW,avg_ppt_uW
30b-dense16-64,0,0,44,44,49000,84000,78795,18033000,154084000,139738205
