unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783905890,49000,21098000,2595000000,0
1783905891,52000,39012000,2788000000,7
1783905892,63000,60091000,2859000000,39
1783905893,66000,101063000,2885000000,78
1783905894,71000,118008000,2895000000,92
1783905895,70000,125011000,2898000000,97
1783905896,72000,126094000,2899000000,99
1783905897,73000,127088000,2900000000,100
1783905898,71000,128016000,2900000000,100
1783905899,73000,128071000,2900000000,100
1783905900,72000,128090000,2900000000,100
1783905901,74000,130039000,2900000000,100
1783905902,75000,131036000,2900000000,100
1783905903,75000,131046000,2900000000,100
1783905904,76000,130045000,2900000000,100
1783905905,74000,130044000,2900000000,100
1783905906,75000,130043000,2900000000,100
1783905907,76000,130057000,2900000000,100
1783905908,75000,132016000,2900000000,100
1783905909,76000,132031000,2900000000,100
1783905910,76000,131023000,2900000000,100
1783905911,75000,124037000,2900000000,97
1783905912,75000,121025000,2900000000,98
1783905913,74000,120033000,2900000000,98
1783905914,74000,120010000,2900000000,98
1783905915,74000,120016000,2900000000,98
1783905916,75000,120021000,2900000000,98
1783905917,74000,120060000,2900000000,98
1783905918,74000,120081000,2900000000,98
1783905919,75000,120096000,2900000000,98
1783905920,75000,120067000,2900000000,98
1783905921,76000,120088000,2900000000,98
1783905922,75000,121009000,2900000000,98
1783905923,76000,120093000,2900000000,98
1783905924,76000,121005000,2900000000,98
1783905925,76000,121027000,2900000000,98
