unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783902403,49000,17033000,2595000000,0
1783902404,52000,36045000,2788000000,12
1783902405,61000,58006000,2859000000,30
1783902406,71000,114093000,2885000000,75
1783902407,76000,137054000,2895000000,91
1783902408,78000,145069000,2898000000,97
1783902409,77000,148095000,2899000000,99
1783902410,77000,149099000,2900000000,99
1783902411,77000,150074000,2900000000,100
1783902412,78000,151015000,2900000000,100
1783902413,79000,151066000,2900000000,100
1783902414,79000,152019000,2900000000,100
1783902415,80000,151090000,2900000000,100
1783902417,79000,152050000,2900000000,100
1783902418,80000,152083000,2900000000,100
1783902419,82000,153000000,2900000000,100
1783902420,81000,152098000,2900000000,100
1783902421,81000,153035000,2900000000,100
1783902422,81000,153046000,2900000000,100
1783902423,81000,153019000,2900000000,100
1783902424,81000,153071000,2900000000,100
1783902425,83000,154020000,2900000000,100
1783902426,82000,154008000,2900000000,100
1783902427,82000,154042000,2900000000,100
1783902428,83000,154078000,2900000000,100
1783902429,81000,150001000,2900000000,98
1783902430,81000,145066000,2900000000,98
1783902431,81000,144061000,2900000000,98
1783902432,82000,144045000,2900000000,98
1783902433,81000,144086000,2900000000,98
1783902434,82000,144071000,2900000000,98
1783902435,81000,144085000,2900000000,98
1783902436,82000,144069000,2900000000,98
1783902437,82000,144091000,2900000000,98
1783902438,83000,145042000,2900000000,98
1783902439,81000,145031000,2900000000,98
1783902440,83000,145065000,2900000000,99
1783902441,83000,145078000,2900000000,99
1783902442,83000,145067000,2900000000,98
1783902443,83000,146012000,2900000000,99
1783902444,83000,146004000,2900000000,99
1783902445,84000,145092000,2900000000,99
1783902446,85000,145084000,2900000000,98
1783902447,84000,146020000,2900000000,99
