label,status,monitor_status,elapsed_s,samples,min_temp_mC,max_temp_mC,avg_temp_mC,min_ppt_uW,max_ppt_uW,avg_ppt_uW
80b-dense16-low,0,0,125,123,49000,81000,66163,17027000,142089000,95406805
